Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,increase
B44,EMM_F3,Dothideomycetes,2,6,24.86,7.65,0.58
B44,EMM_F3,Dothideomycetes,2,6,31.78,8.26,0.96
B44,EMM_F3,Dothideomycetes,2,6,40.63,8.06,0.55
B44,EMM_F3,Dothideomycetes,2,6,47.75,8.03,0.44
B44,EMM_F3,Dothideomycetes,2,6,54.73,8.7,0.82
B44,EMM_F3,Dothideomycetes,3,6,0,8.14,0.31
B44,EMM_F3,Dothideomycetes,3,6,11.38,7.98,0.6
B44,EMM_F3,Dothideomycetes,3,6,17.4,7.98,0.58
B44,EMM_F3,Dothideomycetes,3,6,24.86,7.99,0.57
B44,EMM_F3,Dothideomycetes,3,6,31.78,8.01,0.58
B44,EMM_F3,Dothideomycetes,3,6,40.63,8.77,0.72
B44,EMM_F3,Dothideomycetes,3,6,47.75,8.47,0.91
B44,EMM_F3,Dothideomycetes,3,6,54.73,8.95,0.39
B44,EMM_F34,Dothideomycetes,1,6,0,3.76,-4.33
B44,EMM_F34,Dothideomycetes,1,6,11.38,8.57,0.34
B44,EMM_F34,Dothideomycetes,1,6,17.4,9.73,0.08
B44,EMM_F34,Dothideomycetes,1,6,24.86,10,0.6
B44,EMM_F34,Dothideomycetes,1,6,31.78,9.4,0.71
B44,EMM_F34,Dothideomycetes,1,6,40.63,9.4,0.48
B44,EMM_F34,Dothideomycetes,1,6,47.75,8.72,0.58
B44,EMM_F34,Dothideomycetes,1,6,54.73,8.29,0.41
B44,EMM_F34,Dothideomycetes,2,6,0,4.65,-3.24
B44,EMM_F34,Dothideomycetes,2,6,11.38,8.5,0.09
B44,EMM_F34,Dothideomycetes,2,6,17.4,9.65,0.15
B44,EMM_F34,Dothideomycetes,2,6,24.86,9.17,0.19
B44,EMM_F34,Dothideomycetes,2,6,31.78,8.43,0.28
B44,EMM_F34,Dothideomycetes,2,6,40.63,7.89,0.29
B44,EMM_F34,Dothideomycetes,2,6,47.75,9.16,1.1
B44,EMM_F34,Dothideomycetes,2,6,54.73,8.41,0.26
B44,EMM_F34,Dothideomycetes,3,6,0,7.7,-0.45
B44,EMM_F34,Dothideomycetes,3,6,11.38,8.36,0.44
B44,EMM_F34,Dothideomycetes,3,6,17.4,7.84,-0.09
B44,EMM_F34,Dothideomycetes,3,6,24.86,8.17,0.03
B44,EMM_F34,Dothideomycetes,3,6,31.78,8.4,0.26
B44,EMM_F34,Dothideomycetes,3,6,40.63,7.87,0.06
B44,EMM_F34,Dothideomycetes,3,6,47.75,8.08,0.06
B44,EMM_F34,Dothideomycetes,3,6,54.73,8.68,0.34
B44,SP_F14,Dothideomycetes,1,6,0,0,-3.08
B44,SP_F14,Dothideomycetes,1,6,11.38,5.13,-2.98
B44,SP_F14,Dothideomycetes,1,6,17.4,9.11,0.99
B44,SP_F14,Dothideomycetes,1,6,24.86,9.11,0.98
B44,SP_F14,Dothideomycetes,1,6,31.78,9.11,0.59
B44,SP_F14,Dothideomycetes,1,6,40.63,9.11,0.58
B44,SP_F14,Dothideomycetes,1,6,47.75,9.44,0.75
B44,SP_F14,Dothideomycetes,1,6,54.73,9.44,0.6
B44,SP_F14,Dothideomycetes,2,6,0,0,-5.72
B44,SP_F14,Dothideomycetes,2,6,11.38,4.57,-3.95
B44,SP_F14,Dothideomycetes,2,6,17.4,9.22,0.7
B44,SP_F14,Dothideomycetes,2,6,24.86,8.99,0.47
B44,SP_F14,Dothideomycetes,2,6,31.78,9.03,0.5
B44,SP_F14,Dothideomycetes,2,6,40.63,9.04,0.72
B44,SP_F14,Dothideomycetes,2,6,47.75,8.27,0.37
B44,SP_F14,Dothideomycetes,2,6,54.73,8.35,0.25
B44,SP_F14,Dothideomycetes,3,6,0,0,-6.32
B44,SP_F14,Dothideomycetes,3,6,11.38,8.26,0.88
B44,SP_F14,Dothideomycetes,3,6,17.4,7.83,0.44
B44,SP_F14,Dothideomycetes,3,6,24.86,7.46,0.36
B44,SP_F14,Dothideomycetes,3,6,31.78,7.91,0.17
B44,SP_F14,Dothideomycetes,3,6,40.63,7.92,0.14
B44,SP_F14,Dothideomycetes,3,6,47.75,7.37,0.16
B44,SP_F14,Dothideomycetes,3,6,54.73,7.12,0.12
B44,EMM_F7,Tremellomycetes,1,6,0,5.31,-1.27
B44,EMM_F7,Tremellomycetes,1,6,11.38,7.27,0.07
B44,EMM_F7,Tremellomycetes,1,6,17.4,7.83,0.09
B44,EMM_F7,Tremellomycetes,1,6,24.86,8.55,0.62
B44,EMM_F7,Tremellomycetes,1,6,31.78,8.72,0.79
B44,EMM_F7,Tremellomycetes,1,6,40.63,9.32,0.48
B44,EMM_F7,Tremellomycetes,1,6,47.75,9.32,0.48
B44,EMM_F7,Tremellomycetes,1,6,54.73,7.81,0.09
B44,EMM_F7,Tremellomycetes,2,6,0,7.3,-0.13
B44,EMM_F7,Tremellomycetes,2,6,11.38,8.32,0.52
B44,EMM_F7,Tremellomycetes,2,6,17.4,8.42,0.34
B44,EMM_F7,Tremellomycetes,2,6,24.86,8.15,-0.2
B44,EMM_F7,Tremellomycetes,2,6,31.78,8.52,0.17
B44,EMM_F7,Tremellomycetes,2,6,40.63,8.2,0.23
B44,EMM_F7,Tremellomycetes,2,6,47.75,9.44,0.34
B44,EMM_F7,Tremellomycetes,2,6,54.73,6.48,0.67
B44,EMM_F7,Tremellomycetes,3,6,0,7.32,0.56
B44,EMM_F7,Tremellomycetes,3,6,11.38,7.32,0.14
B44,EMM_F7,Tremellomycetes,3,6,17.4,8.01,-0.02
B44,EMM_F7,Tremellomycetes,3,6,24.86,9.55,0.32
B44,EMM_F7,Tremellomycetes,3,6,31.78,8.67,0.2
B44,EMM_F7,Tremellomycetes,3,6,40.63,7.79,0.13
B44,EMM_F7,Tremellomycetes,3,6,47.75,7.91,0.41
B44,EMM_F7,Tremellomycetes,3,6,54.73,8.4,0.43
B44,ZAN_F3,Tremellomycetes,1,6,0,5.8,-1.72
B44,ZAN_F3,Tremellomycetes,1,6,11.38,8.3,0.29
B44,ZAN_F3,Tremellomycetes,1,6,17.4,7.72,0.42
B44,ZAN_F3,Tremellomycetes,1,6,24.86,8.23,0.43
B44,ZAN_F3,Tremellomycetes,1,6,31.78,7.42,0.14
B44,ZAN_F3,Tremellomycetes,1,6,40.63,7.42,-0.04
B44,ZAN_F3,Tremellomycetes,1,6,47.75,7.49,0.18
B44,ZAN_F3,Tremellomycetes,1,6,54.73,7.7,0.52
B44,ZAN_F3,Tremellomycetes,2,6,0,6.78,-0.38
B44,ZAN_F3,Tremellomycetes,2,6,11.38,7.7,0.36
B44,ZAN_F3,Tremellomycetes,2,6,17.4,7.7,0.27
B44,ZAN_F3,Tremellomycetes,2,6,24.86,7.71,0.2
B44,ZAN_F3,Tremellomycetes,2,6,31.78,7.94,0.43
B44,ZAN_F3,Tremellomycetes,2,6,40.63,8.05,0.26
B44,ZAN_F3,Tremellomycetes,2,6,47.75,8.44,0.4
B44,ZAN_F3,Tremellomycetes,2,6,54.73,8.45,0.4
B44,ZAN_F3,Tremellomycetes,3,6,0,7.41,0.25
B44,ZAN_F3,Tremellomycetes,3,6,11.38,7.64,0.48
B44,ZAN_F3,Tremellomycetes,3,6,17.4,7.41,0.02
B44,ZAN_F3,Tremellomycetes,3,6,24.86,7.81,0.42
B44,ZAN_F3,Tremellomycetes,3,6,31.78,8.35,0.47
B44,ZAN_F3,Tremellomycetes,3,6,40.63,7.84,0.22
B44,ZAN_F3,Tremellomycetes,3,6,47.75,7.84,0.22
B44,ZAN_F3,Tremellomycetes,3,6,54.73,7.85,0.2
B44,EMM_F48,Tremellomycetes,1,6,0,5.1,-2.03
B44,EMM_F48,Tremellomycetes,1,6,11.38,7.68,0.45
B44,EMM_F48,Tremellomycetes,1,6,17.4,8.41,0.67
B44,EMM_F48,Tremellomycetes,1,6,24.86,8.81,0.69
B44,EMM_F48,Tremellomycetes,1,6,31.78,9.14,0.62
B44,EMM_F48,Tremellomycetes,1,6,40.63,9.46,0.2
B44,EMM_F48,Tremellomycetes,1,6,47.75,9.71,0.9
B44,EMM_F48,Tremellomycetes,1,6,54.73,9.06,0.5
B44,EMM_F48,Tremellomycetes,2,6,0,8.52,0.33
B44,EMM_F48,Tremellomycetes,2,6,11.38,8.91,0.63
B44,EMM_F48,Tremellomycetes,2,6,17.4,9.06,0.6
B44,EMM_F48,Tremellomycetes,2,6,24.86,9.44,0.98
B44,EMM_F48,Tremellomycetes,2,6,31.78,9.92,1.45
B44,EMM_F48,Tremellomycetes,2,6,40.63,10.21,1.29
B44,EMM_F48,Tremellomycetes,2,6,47.75,9.54,0.62
B44,EMM_F48,Tremellomycetes,2,6,54.73,8.69,0.14
B44,EMM_F48,Tremellomycetes,3,6,0,7.86,0.15
B44,EMM_F48,Tremellomycetes,3,6,11.38,7.47,0.09
B44,EMM_F48,Tremellomycetes,3,6,17.4,8.12,0.22
B44,EMM_F48,Tremellomycetes,3,6,24.86,7.87,0.05
B44,EMM_F48,Tremellomycetes,3,6,31.78,7.87,0.05
B44,EMM_F48,Tremellomycetes,3,6,40.63,7.7,0.03
B44,EMM_F48,Tremellomycetes,3,6,47.75,7.73,0.06
B44,EMM_F48,Tremellomycetes,3,6,54.73,7.51,0.28
B44,EMM_F63,Tremellomycetes,1,6,0,7.98,0.28
B44,EMM_F63,Tremellomycetes,1,6,11.38,8.23,0.32
B44,EMM_F63,Tremellomycetes,1,6,17.4,9.01,0.83
B44,EMM_F63,Tremellomycetes,1,6,24.86,8.92,0.74
B44,EMM_F63,Tremellomycetes,1,6,31.78,8.92,0.74
B44,EMM_F63,Tremellomycetes,1,6,40.63,8.31,-0.11
B44,EMM_F63,Tremellomycetes,1,6,47.75,9.38,0.26
B44,EMM_F63,Tremellomycetes,1,6,54.73,9.38,0.52
B44,EMM_F63,Tremellomycetes,2,6,0,8.19,0.44
B44,EMM_F63,Tremellomycetes,2,6,11.38,7.97,0.21
B44,EMM_F63,Tremellomycetes,2,6,17.4,8.37,0.6
B44,EMM_F63,Tremellomycetes,2,6,24.86,8.18,0.24
B44,EMM_F63,Tremellomycetes,2,6,31.78,9.27,0.38
B44,EMM_F63,Tremellomycetes,2,6,40.63,9.04,0.34
B44,EMM_F63,Tremellomycetes,2,6,47.75,8.46,0.49
B44,EMM_F63,Tremellomycetes,2,6,54.73,8.12,-0.09
B44,EMM_F63,Tremellomycetes,3,6,0,5.98,-2.08
B44,EMM_F63,Tremellomycetes,3,6,11.38,8.15,-0.01
B44,EMM_F63,Tremellomycetes,3,6,17.4,8.17,0.01
B44,EMM_F63,Tremellomycetes,3,6,24.86,8.17,0.27
B44,EMM_F63,Tremellomycetes,3,6,31.78,7.92,0.39
B44,EMM_F63,Tremellomycetes,3,6,40.63,8.13,0.32
B44,EMM_F63,Tremellomycetes,3,6,47.75,8.45,0.31
B44,EMM_F63,Tremellomycetes,3,6,54.73,8.64,0.27
B44,EMM_F64,Tremellomycetes,1,6,0,8.68,0.33
B44,EMM_F64,Tremellomycetes,1,6,11.38,8.67,0.52
B44,EMM_F64,Tremellomycetes,1,6,17.4,8.6,0.73
B44,EMM_F64,Tremellomycetes,1,6,24.86,8.22,0.52
B44,EMM_F64,Tremellomycetes,1,6,31.78,8.24,0.74
B44,EMM_F64,Tremellomycetes,1,6,40.63,8.88,0.48
B44,EMM_F64,Tremellomycetes,1,6,47.75,8.29,0.57
B44,EMM_F64,Tremellomycetes,1,6,54.73,8.33,0.2
B44,EMM_F64,Tremellomycetes,2,6,0,5.58,-1.81
B44,EMM_F64,Tremellomycetes,2,6,11.38,7.91,0.21
B44,EMM_F64,Tremellomycetes,2,6,17.4,7.93,0.22
B44,EMM_F64,Tremellomycetes,2,6,24.86,8.14,0.42
B44,EMM_F64,Tremellomycetes,2,6,31.78,8.42,0.49
B44,EMM_F64,Tremellomycetes,2,6,40.63,8.14,0.41
B44,EMM_F64,Tremellomycetes,2,6,47.75,8.56,0.38
B44,EMM_F64,Tremellomycetes,2,6,54.73,8.56,0.35
B44,EMM_F64,Tremellomycetes,3,6,0,7.68,0.32
B44,EMM_F64,Tremellomycetes,3,6,11.38,7.68,0.31
B44,EMM_F64,Tremellomycetes,3,6,17.4,7.92,0.52
B44,EMM_F64,Tremellomycetes,3,6,24.86,8.74,0.55
B44,EMM_F64,Tremellomycetes,3,6,31.78,9.54,0.45
B44,EMM_F64,Tremellomycetes,3,6,40.63,9.54,0.56
B44,EMM_F64,Tremellomycetes,3,6,47.75,8.87,0.82
B44,EMM_F64,Tremellomycetes,3,6,54.73,9.95,0.48
B44,EMM_F89,Tremellomycetes,1,6,0,5.59,-2.31
B44,EMM_F89,Tremellomycetes,1,6,11.38,8.08,0.18
B44,EMM_F89,Tremellomycetes,1,6,17.4,8.54,0.64
B44,EMM_F89,Tremellomycetes,1,6,24.86,7.83,0.36
B44,EMM_F89,Tremellomycetes,1,6,31.78,7.8,0.67
B44,EMM_F89,Tremellomycetes,1,6,40.63,8.05,0.51
B44,EMM_F89,Tremellomycetes,1,6,47.75,8.1,0.56
B44,EMM_F89,Tremellomycetes,1,6,54.73,8.14,0.46
B44,EMM_F89,Tremellomycetes,2,6,0,5.05,-3.02
B44,EMM_F89,Tremellomycetes,2,6,11.38,8.02,0.38
B44,EMM_F89,Tremellomycetes,2,6,17.4,8.66,0.92
B44,EMM_F89,Tremellomycetes,2,6,24.86,8.35,0.45
B44,EMM_F89,Tremellomycetes,2,6,31.78,7.54,0.4
B44,EMM_F89,Tremellomycetes,2,6,40.63,8.71,0.25
B44,EMM_F89,Tremellomycetes,2,6,47.75,8.23,0.46
B44,EMM_F89,Tremellomycetes,2,6,54.73,8.34,0.55
B44,EMM_F89,Tremellomycetes,3,6,0,3.64,-3.96
B44,EMM_F89,Tremellomycetes,3,6,11.38,7.7,0.13
B44,EMM_F89,Tremellomycetes,3,6,17.4,7.89,0.07
B44,EMM_F89,Tremellomycetes,3,6,24.86,8.27,0.43
B44,EMM_F89,Tremellomycetes,3,6,31.78,8.27,0.54
B44,EMM_F89,Tremellomycetes,3,6,40.63,8.03,0.42
B44,EMM_F89,Tremellomycetes,3,6,47.75,7.7,0.05
B44,EMM_F89,Tremellomycetes,3,6,54.73,7.53,0.25
B44,EMM_F47,Microbotryomycetes,1,6,0,6.45,-1.33
B44,EMM_F47,Microbotryomycetes,1,6,11.38,8.46,0.44
B44,EMM_F47,Microbotryomycetes,1,6,17.4,8.01,0.36
B44,EMM_F47,Microbotryomycetes,1,6,24.86,7.8,0.5
B44,EMM_F47,Microbotryomycetes,1,6,31.78,7.91,0.61
B44,EMM_F47,Microbotryomycetes,1,6,40.63,7.91,0.28
B44,EMM_F47,Microbotryomycetes,1,6,47.75,7.91,0.26
B44,EMM_F47,Microbotryomycetes,1,6,54.73,7.87,0.45
B44,EMM_F47,Microbotryomycetes,2,6,0,8.19,0.6
B44,EMM_F47,Microbotryomycetes,2,6,11.38,8.2,0.48
B44,EMM_F47,Microbotryomycetes,2,6,17.4,8.2,0.19
B44,EMM_F47,Microbotryomycetes,2,6,24.86,8.56,0.08
B44,EMM_F47,Microbotryomycetes,2,6,31.78,8.24,0.33
B44,EMM_F47,Microbotryomycetes,2,6,40.63,8.4,0.46
B44,EMM_F47,Microbotryomycetes,2,6,47.75,6.6,-0.05
B44,EMM_F47,Microbotryomycetes,2,6,54.73,8.35,0.44
B44,EMM_F47,Microbotryomycetes,3,6,0,4.88,-3.04
B44,EMM_F47,Microbotryomycetes,3,6,11.38,8.89,0.56
B44,EMM_F47,Microbotryomycetes,3,6,17.4,9.81,0.6
B44,EMM_F47,Microbotryomycetes,3,6,24.86,9.09,-0.21
B44,EMM_F47,Microbotryomycetes,3,6,31.78,8.43,-0.01
B44,EMM_F47,Microbotryomycetes,3,6,40.63,8.69,-0.05
B44,EMM_F47,Microbotryomycetes,3,6,47.75,8.86,0.13
B44,EMM_F47,Microbotryomycetes,3,6,54.73,8.32,-0.55
B44,EMM_F49,Microbotryomycetes,1,6,0,4.13,-3
B44,EMM_F49,Microbotryomycetes,1,6,11.38,7.96,0
B44,EMM_F49,Microbotryomycetes,1,6,17.4,7.96,0.43
B44,EMM_F49,Microbotryomycetes,1,6,24.86,7.03,0.4
B44,EMM_F49,Microbotryomycetes,1,6,31.78,8.01,0.59
B44,EMM_F49,Microbotryomycetes,1,6,40.63,7.62,0.26
B44,EMM_F49,Microbotryomycetes,1,6,47.75,8.19,0.57
B44,EMM_F49,Microbotryomycetes,1,6,54.73,7.16,0.43
B44,EMM_F49,Microbotryomycetes,2,6,0,4.63,-2.68
B44,EMM_F49,Microbotryomycetes,2,6,11.38,7.96,0.36
B44,EMM_F49,Microbotryomycetes,2,6,17.4,8.21,0.6
B44,EMM_F49,Microbotryomycetes,2,6,24.86,8.19,0.58
B44,EMM_F49,Microbotryomycetes,2,6,31.78,8.39,0.65
B44,EMM_F49,Microbotryomycetes,2,6,40.63,8.56,0.71
B44,EMM_F49,Microbotryomycetes,2,6,47.75,8.19,0.42
B44,EMM_F49,Microbotryomycetes,2,6,54.73,8.4,0.62
B44,EMM_F49,Microbotryomycetes,3,6,0,5.3,-2.48
B44,EMM_F49,Microbotryomycetes,3,6,11.38,8.16,0.14
B44,EMM_F49,Microbotryomycetes,3,6,17.4,8.48,0.46
B44,EMM_F49,Microbotryomycetes,3,6,24.86,7.89,0.69
B44,EMM_F49,Microbotryomycetes,3,6,31.78,8.52,0.45
B44,EMM_F49,Microbotryomycetes,3,6,40.63,8,-0.11
B44,EMM_F49,Microbotryomycetes,3,6,47.75,8.57,0.72
B44,EMM_F49,Microbotryomycetes,3,6,54.73,8.73,0.66
B44,ZAN_F4,Microbotryomycetes,1,6,0,7.8,0.09
B44,ZAN_F4,Microbotryomycetes,1,6,11.38,8,0.28
B44,ZAN_F4,Microbotryomycetes,1,6,17.4,8.79,0.27
B44,ZAN_F4,Microbotryomycetes,1,6,24.86,8.79,0.88
B44,ZAN_F4,Microbotryomycetes,1,6,31.78,9.11,0.6
B44,ZAN_F4,Microbotryomycetes,1,6,40.63,8.13,0.68
B44,ZAN_F4,Microbotryomycetes,1,6,47.75,9.25,0.79
B44,ZAN_F4,Microbotryomycetes,1,6,54.73,8.84,0.38
B44,ZAN_F4,Microbotryomycetes,2,6,0,7.4,0.55
B44,ZAN_F4,Microbotryomycetes,2,6,11.38,7.85,0.53
B44,ZAN_F4,Microbotryomycetes,2,6,17.4,7.92,0.38
B44,ZAN_F4,Microbotryomycetes,2,6,24.86,8.21,-0.01
B44,ZAN_F4,Microbotryomycetes,2,6,31.78,8.44,0.69
B44,ZAN_F4,Microbotryomycetes,2,6,40.63,8.1,0.35
B44,ZAN_F4,Microbotryomycetes,2,6,47.75,8.24,0.49
B44,ZAN_F4,Microbotryomycetes,2,6,54.73,8.39,0.27
B44,ZAN_F4,Microbotryomycetes,3,6,0,5.83,-1.68
B44,ZAN_F4,Microbotryomycetes,3,6,11.38,8.11,0.24
B44,ZAN_F4,Microbotryomycetes,3,6,17.4,8.25,0.38
B44,ZAN_F4,Microbotryomycetes,3,6,24.86,7.96,0.34
B44,ZAN_F4,Microbotryomycetes,3,6,31.78,7.96,0.34
B44,ZAN_F4,Microbotryomycetes,3,6,40.63,8.06,0.43
B44,ZAN_F4,Microbotryomycetes,3,6,47.75,8.1,0.22
B44,ZAN_F4,Microbotryomycetes,3,6,54.73,8.48,0.6
B44,EMM_F65,Microbotryomycetes,1,6,0,3.92,-3.95
B44,EMM_F65,Microbotryomycetes,1,6,11.38,8.15,0.28
B44,EMM_F65,Microbotryomycetes,1,6,17.4,8.14,0.34
B44,EMM_F65,Microbotryomycetes,1,6,24.86,8.2,0.39
B44,EMM_F65,Microbotryomycetes,1,6,31.78,8.2,0.39
B44,EMM_F65,Microbotryomycetes,1,6,40.63,8.2,0.49
B44,EMM_F65,Microbotryomycetes,1,6,47.75,8.2,0.33
B44,EMM_F65,Microbotryomycetes,1,6,54.73,8.53,0.66
B44,EMM_F65,Microbotryomycetes,2,6,0,5.24,-1.71
B44,EMM_F65,Microbotryomycetes,2,6,11.38,7.81,0.48
B44,EMM_F65,Microbotryomycetes,2,6,17.4,7.81,0.48
B44,EMM_F65,Microbotryomycetes,2,6,24.86,8,0.67
B44,EMM_F65,Microbotryomycetes,2,6,31.78,8,0.28
B44,EMM_F65,Microbotryomycetes,2,6,40.63,8.05,0.32
B44,EMM_F65,Microbotryomycetes,2,6,47.75,8.17,0.44
B44,EMM_F65,Microbotryomycetes,2,6,54.73,8.62,0.73
B44,EMM_F65,Microbotryomycetes,3,6,0,5.24,-2.64
B44,EMM_F65,Microbotryomycetes,3,6,11.38,7.38,0.12
B44,EMM_F65,Microbotryomycetes,3,6,17.4,8.49,1.06
B44,EMM_F65,Microbotryomycetes,3,6,24.86,7.87,0.73
B44,EMM_F65,Microbotryomycetes,3,6,31.78,7.79,0.3
B44,EMM_F65,Microbotryomycetes,3,6,40.63,8.13,0.64
B44,EMM_F65,Microbotryomycetes,3,6,47.75,8.35,0.65
B44,EMM_F65,Microbotryomycetes,3,6,54.73,7.92,0.72
B44,EMM_F66,Cystobasidiomycetes,1,6,0,8.02,0.17
B44,EMM_F66,Cystobasidiomycetes,1,6,11.38,8.01,0.57
B44,EMM_F66,Cystobasidiomycetes,1,6,17.4,7.8,0.53
B44,EMM_F66,Cystobasidiomycetes,1,6,24.86,8.12,0.85
B44,EMM_F66,Cystobasidiomycetes,1,6,31.78,8.8,0.48
B44,EMM_F66,Cystobasidiomycetes,1,6,40.63,8.8,0.43
B44,EMM_F66,Cystobasidiomycetes,1,6,47.75,8.24,0.34
B44,EMM_F66,Cystobasidiomycetes,1,6,54.73,8.66,0.54
B44,EMM_F66,Cystobasidiomycetes,2,6,0,8.11,0.78
B44,EMM_F66,Cystobasidiomycetes,2,6,11.38,7.64,0.27
B44,EMM_F66,Cystobasidiomycetes,2,6,17.4,7.79,0.42
B44,EMM_F66,Cystobasidiomycetes,2,6,24.86,7.64,0.09
B44,EMM_F66,Cystobasidiomycetes,2,6,31.78,7.65,0.27
B44,EMM_F66,Cystobasidiomycetes,2,6,40.63,7.95,0.57
B44,EMM_F66,Cystobasidiomycetes,2,6,47.75,7.96,0.58
B44,EMM_F66,Cystobasidiomycetes,2,6,54.73,8.69,0.97
B44,EMM_F66,Cystobasidiomycetes,3,6,0,8.26,0.54
B44,EMM_F66,Cystobasidiomycetes,3,6,11.38,8.26,0.53
B44,EMM_F66,Cystobasidiomycetes,3,6,17.4,8.26,0.53
B44,EMM_F66,Cystobasidiomycetes,3,6,24.86,8.4,0.66
B44,EMM_F66,Cystobasidiomycetes,3,6,31.78,8.4,0.52
B44,EMM_F66,Cystobasidiomycetes,3,6,40.63,8.41,0.55
B44,EMM_F66,Cystobasidiomycetes,3,6,47.75,8.41,0.37
B44,EMM_F66,Cystobasidiomycetes,3,6,54.73,7.9,0.81
B44,EMM_F70,Cystobasidiomycetes,1,6,0,10.2,1.47
B44,EMM_F70,Cystobasidiomycetes,1,6,11.38,8.43,1.03
B44,EMM_F70,Cystobasidiomycetes,1,6,17.4,9.55,1.07
B44,EMM_F70,Cystobasidiomycetes,1,6,24.86,10.21,0.92
B44,EMM_F70,Cystobasidiomycetes,1,6,31.78,9.5,0.61
B44,EMM_F70,Cystobasidiomycetes,1,6,40.63,8.33,0.02
B44,EMM_F70,Cystobasidiomycetes,1,6,47.75,10.62,0.87
B44,EMM_F70,Cystobasidiomycetes,1,6,54.73,9.51,0.88
B44,EMM_F70,Cystobasidiomycetes,2,6,0,9.41,0.77
B44,EMM_F70,Cystobasidiomycetes,2,6,11.38,8.78,1.07
B44,EMM_F70,Cystobasidiomycetes,2,6,17.4,9,0.62
B44,EMM_F70,Cystobasidiomycetes,2,6,24.86,9.21,0.64
B44,EMM_F70,Cystobasidiomycetes,2,6,31.78,7.72,0.35
B44,EMM_F70,Cystobasidiomycetes,2,6,40.63,8.81,0.64
B44,EMM_F70,Cystobasidiomycetes,2,6,47.75,7.4,0.28
B44,EMM_F70,Cystobasidiomycetes,2,6,54.73,7.69,0.34
B44,EMM_F70,Cystobasidiomycetes,3,6,0,8.06,0.47
B44,EMM_F70,Cystobasidiomycetes,3,6,11.38,7.45,0.37
B44,EMM_F70,Cystobasidiomycetes,3,6,17.4,8.21,0.39
B44,EMM_F70,Cystobasidiomycetes,3,6,24.86,8.6,0.62
B44,EMM_F70,Cystobasidiomycetes,3,6,31.78,7.59,0.03
B44,EMM_F70,Cystobasidiomycetes,3,6,40.63,7.57,-0.3
B44,EMM_F70,Cystobasidiomycetes,3,6,47.75,8.03,0
B44,EMM_F70,Cystobasidiomycetes,3,6,54.73,8.01,0.31
B44,Control,Control,1,6,0,6.78,0.54
B44,Control,Control,1,6,11.38,7.99,0.66
B44,Control,Control,1,6,17.4,7.99,0.65
B44,Control,Control,1,6,24.86,7.99,0.65
B44,Control,Control,1,6,31.78,6.89,0.31
B44,Control,Control,1,6,40.63,8.51,0.62
B44,Control,Control,1,6,47.75,7.67,0.28
B44,Control,Control,1,6,54.73,7.67,0.55
B44,Control,Control,2,6,0,7.11,0.41
B44,Control,Control,2,6,11.38,7.82,0.42
B44,Control,Control,2,6,17.4,6.01,0.18
B44,Control,Control,2,6,24.86,8.61,0.58
B44,Control,Control,2,6,31.78,8.87,0.69
B44,Control,Control,2,6,40.63,8.86,0.53
B44,Control,Control,2,6,47.75,9.1,0.26
B44,Control,Control,2,6,54.73,9.04,0.48
B44,Control,Control,3,6,0,8.19,0.16
B44,Control,Control,3,6,11.38,8.19,0.15
B44,Control,Control,3,6,17.4,8.19,0.48
B44,Control,Control,3,6,24.86,8.23,0.36
B44,Control,Control,3,6,31.78,8.31,0.44
B44,Control,Control,3,6,40.63,8.22,0.34
B44,Control,Control,3,6,47.75,8.2,0.32
B44,Control,Control,3,6,54.73,8.87,0.35
B44,EMM_F3,Dothideomycetes,1,8,0,7.72,0.51
B44,EMM_F3,Dothideomycetes,1,8,11.38,7.07,0.45
B44,EMM_F3,Dothideomycetes,1,8,17.4,7.72,0.64
B44,EMM_F3,Dothideomycetes,1,8,24.86,7.8,0.4
B44,EMM_F3,Dothideomycetes,1,8,31.78,7.88,0.29
