Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B52,EMM_F3,Dothideomycetes,1,2,0,6.21,6.34,0
B52,EMM_F3,Dothideomycetes,1,2,11.38,5.75,5.63,0
B52,EMM_F3,Dothideomycetes,1,2,17.4,5.75,5.67,0
B52,EMM_F3,Dothideomycetes,1,2,24.86,6.15,8.45,0
B52,EMM_F3,Dothideomycetes,1,2,31.78,5.39,7.26,0
B52,EMM_F3,Dothideomycetes,1,2,40.63,6.14,6.88,0
B52,EMM_F3,Dothideomycetes,1,2,47.75,6.39,7.6,0
B52,EMM_F3,Dothideomycetes,1,2,54.73,6.39,6.69,0
B52,EMM_F3,Dothideomycetes,2,2,0,6.33,7.01,0
B52,EMM_F3,Dothideomycetes,2,2,11.38,6.33,7.02,0
B52,EMM_F3,Dothideomycetes,2,2,17.4,6,7.26,0
B52,EMM_F3,Dothideomycetes,2,2,24.86,7.4,7.25,0
B52,EMM_F3,Dothideomycetes,2,2,31.78,5.17,7.44,0
B52,EMM_F3,Dothideomycetes,2,2,40.63,5.85,7.04,0
B52,EMM_F3,Dothideomycetes,2,2,47.75,6.26,7.04,0
B52,EMM_F3,Dothideomycetes,2,2,54.73,7.1,6.47,0
B52,EMM_F3,Dothideomycetes,2,2,0,7.3,6.4,0
B52,EMM_F3,Dothideomycetes,3,2,11.38,6.1,6.21,0
B52,EMM_F3,Dothideomycetes,3,2,17.4,6.78,5.71,0
B52,EMM_F3,Dothideomycetes,3,2,24.86,6.78,6.41,0
B52,EMM_F3,Dothideomycetes,3,2,31.78,6.16,6.2,0
B52,EMM_F3,Dothideomycetes,3,2,40.63,6.16,6.7,0
B52,EMM_F3,Dothideomycetes,3,2,47.75,5.44,6.22,0
B52,EMM_F3,Dothideomycetes,3,2,54.73,6.54,7.02,0
B52,EMM_F34,Dothideomycetes,1,2,0,5.98,6.34,0
B52,EMM_F34,Dothideomycetes,1,2,11.38,5.98,5.63,0
B52,EMM_F34,Dothideomycetes,1,2,17.4,5.69,5.67,0
B52,EMM_F34,Dothideomycetes,1,2,24.86,6.13,8.45,0
B52,EMM_F34,Dothideomycetes,1,2,31.78,6.44,7.26,0
B52,EMM_F34,Dothideomycetes,1,2,40.63,5.81,6.88,0
B52,EMM_F34,Dothideomycetes,1,2,47.75,6.08,7.6,0
B52,EMM_F34,Dothideomycetes,1,2,54.73,6.45,6.69,0
B52,EMM_F34,Dothideomycetes,2,2,0,6.69,7.01,0
B52,EMM_F34,Dothideomycetes,2,2,11.38,5.74,7.02,0
B52,EMM_F34,Dothideomycetes,2,2,17.4,5.74,7.26,0
B52,EMM_F34,Dothideomycetes,2,2,24.86,6.63,7.25,0
B52,EMM_F34,Dothideomycetes,2,2,31.78,5.8,7.44,0
B52,EMM_F34,Dothideomycetes,2,2,40.63,6.96,7.04,0
B52,EMM_F34,Dothideomycetes,2,2,47.75,6.44,7.04,0
B52,EMM_F34,Dothideomycetes,2,2,54.73,6.41,6.47,0
B52,EMM_F34,Dothideomycetes,3,2,0,7.12,6.4,0
B52,EMM_F34,Dothideomycetes,3,2,11.38,6.51,6.21,0
B52,EMM_F34,Dothideomycetes,3,2,17.4,6.16,5.71,0
B52,EMM_F34,Dothideomycetes,3,2,24.86,5.98,6.41,0
B52,EMM_F34,Dothideomycetes,3,2,31.78,5.98,6.2,0
B52,EMM_F34,Dothideomycetes,3,2,40.63,5.98,6.7,0
B52,EMM_F34,Dothideomycetes,3,2,47.75,5.98,6.22,0
B52,EMM_F34,Dothideomycetes,3,2,54.73,5.98,7.02,0
B52,EMM_F66,Cystobasidiomycetes,1,2,0,6.87,6.34,0
B52,EMM_F66,Cystobasidiomycetes,1,2,11.38,6.82,5.63,0
B52,EMM_F66,Cystobasidiomycetes,1,2,17.4,7.82,5.67,0
B52,EMM_F66,Cystobasidiomycetes,1,2,24.86,7.55,8.45,0
B52,EMM_F66,Cystobasidiomycetes,1,2,31.78,7.77,7.26,0
B52,EMM_F66,Cystobasidiomycetes,1,2,40.63,8.02,6.88,0
B52,EMM_F66,Cystobasidiomycetes,1,2,47.75,7.92,7.6,0
B52,EMM_F66,Cystobasidiomycetes,1,2,54.73,8.27,6.69,0
B52,EMM_F66,Cystobasidiomycetes,2,2,0,6.25,7.01,0
B52,EMM_F66,Cystobasidiomycetes,2,2,11.38,7.01,7.02,0
B52,EMM_F66,Cystobasidiomycetes,2,2,17.4,6.4,7.26,0
B52,EMM_F66,Cystobasidiomycetes,2,2,24.86,5.82,7.25,0
B52,EMM_F66,Cystobasidiomycetes,2,2,31.78,6.18,7.44,0
B52,EMM_F66,Cystobasidiomycetes,2,2,40.63,6.52,7.04,0
B52,EMM_F66,Cystobasidiomycetes,2,2,47.75,6.51,7.04,0
B52,EMM_F66,Cystobasidiomycetes,2,2,54.73,6.66,6.47,0
B52,EMM_F66,Cystobasidiomycetes,3,2,0,6.25,6.4,0
B52,EMM_F66,Cystobasidiomycetes,3,2,11.38,6.53,6.21,0
B52,EMM_F66,Cystobasidiomycetes,3,2,17.4,5.7,5.71,0
B52,EMM_F66,Cystobasidiomycetes,3,2,24.86,8.41,6.41,0
B52,EMM_F66,Cystobasidiomycetes,3,2,31.78,7.21,6.2,0
B52,EMM_F66,Cystobasidiomycetes,3,2,40.63,7.22,6.7,0
B52,EMM_F66,Cystobasidiomycetes,3,2,47.75,6.67,6.22,0
B52,EMM_F66,Cystobasidiomycetes,3,2,54.73,6.29,7.02,0
B52,F7,Tremellomycetes,1,2,0,5.61,6.34,0
B52,F7,Tremellomycetes,1,2,11.38,6.82,5.63,0
B52,F7,Tremellomycetes,1,2,17.4,6.11,5.67,0
B52,F7,Tremellomycetes,1,2,24.86,6.84,8.45,0
B52,F7,Tremellomycetes,1,2,31.78,6.15,7.26,0
B52,F7,Tremellomycetes,1,2,40.63,6.15,6.88,0
B52,F7,Tremellomycetes,1,2,47.75,6.47,7.6,0
B52,F7,Tremellomycetes,1,2,54.73,6.51,6.69,0
B52,F7,Tremellomycetes,2,2,0,5.7,7.01,0
B52,F7,Tremellomycetes,2,2,11.38,5.7,7.02,0
B52,F7,Tremellomycetes,2,2,17.4,5.7,7.26,0
B52,F7,Tremellomycetes,2,2,24.86,5.88,7.25,0
B52,F7,Tremellomycetes,2,2,31.78,5.41,7.44,0
B52,F7,Tremellomycetes,2,2,40.63,6.25,7.04,0
B52,F7,Tremellomycetes,2,2,47.75,5.33,7.04,0
B52,F7,Tremellomycetes,2,2,54.73,6.24,6.47,0
B52,F7,Tremellomycetes,3,2,0,5.9,6.4,0
B52,F7,Tremellomycetes,3,2,11.38,5.74,6.21,0
B52,F7,Tremellomycetes,3,2,17.4,5.77,5.71,0
B52,F7,Tremellomycetes,3,2,24.86,6.09,6.41,0
B52,F7,Tremellomycetes,3,2,31.78,6.92,6.2,0
B52,F7,Tremellomycetes,3,2,40.63,7,6.7,0
B52,F7,Tremellomycetes,3,2,47.75,5.75,6.22,0
B52,F7,Tremellomycetes,3,2,54.73,6.4,7.02,0
B52,ZAN_F3,Tremellomycetes,1,2,0,6.2,6.34,0
B52,ZAN_F3,Tremellomycetes,1,2,11.38,6.7,5.63,0
B52,ZAN_F3,Tremellomycetes,1,2,17.4,4.3,5.67,0
B52,ZAN_F3,Tremellomycetes,1,2,24.86,7.5,8.45,0
B52,ZAN_F3,Tremellomycetes,1,2,31.78,5.45,7.26,0
B52,ZAN_F3,Tremellomycetes,1,2,40.63,5.16,6.88,0
B52,ZAN_F3,Tremellomycetes,1,2,47.75,5.65,7.6,0
B52,ZAN_F3,Tremellomycetes,1,2,54.73,4.54,6.69,0
B52,ZAN_F3,Tremellomycetes,2,2,0,5.88,7.01,0
B52,ZAN_F3,Tremellomycetes,2,2,11.38,5.85,7.02,0
B52,ZAN_F3,Tremellomycetes,2,2,17.4,6.15,7.26,0
B52,ZAN_F3,Tremellomycetes,2,2,24.86,5.95,7.25,0
B52,ZAN_F3,Tremellomycetes,2,2,31.78,5.69,7.44,0
B52,ZAN_F3,Tremellomycetes,2,2,40.63,6.79,7.04,0
B52,ZAN_F3,Tremellomycetes,2,2,47.75,6.51,7.04,0
B52,ZAN_F3,Tremellomycetes,2,2,54.73,6.7,6.47,0
B52,ZAN_F3,Tremellomycetes,3,2,0,6.94,6.4,0
B52,ZAN_F3,Tremellomycetes,3,2,11.38,7.15,6.21,0
B52,ZAN_F3,Tremellomycetes,3,2,17.4,6.3,5.71,0
B52,ZAN_F3,Tremellomycetes,3,2,24.86,5.9,6.41,0
B52,ZAN_F3,Tremellomycetes,3,2,31.78,5.9,6.2,0
B52,ZAN_F3,Tremellomycetes,3,2,40.63,6.62,6.7,0
B52,ZAN_F3,Tremellomycetes,3,2,47.75,6.68,6.22,0
B52,ZAN_F3,Tremellomycetes,3,2,54.73,6.68,7.02,0
B52,EMM_F48,Tremellomycetes,1,2,0,5.83,6.34,0
B52,EMM_F48,Tremellomycetes,1,2,11.38,6.07,5.63,0
B52,EMM_F48,Tremellomycetes,1,2,17.4,6.21,5.67,0
B52,EMM_F48,Tremellomycetes,1,2,24.86,6.21,8.45,0
B52,EMM_F48,Tremellomycetes,1,2,31.78,5.79,7.26,0
B52,EMM_F48,Tremellomycetes,1,2,40.63,5.14,6.88,0
B52,EMM_F48,Tremellomycetes,1,2,47.75,5.93,7.6,0
B52,EMM_F48,Tremellomycetes,1,2,54.73,5.77,6.69,0
B52,EMM_F48,Tremellomycetes,2,2,0,6.87,7.01,0
B52,EMM_F48,Tremellomycetes,2,2,11.38,7.72,7.02,0
B52,EMM_F48,Tremellomycetes,2,2,17.4,10,7.26,0
B52,EMM_F48,Tremellomycetes,2,2,24.86,8,7.25,0
B52,EMM_F48,Tremellomycetes,2,2,31.78,8.7,7.44,0
B52,EMM_F48,Tremellomycetes,2,2,40.63,7.23,7.04,0
B52,EMM_F48,Tremellomycetes,2,2,47.75,8.05,7.04,0
B52,EMM_F48,Tremellomycetes,2,2,54.73,7.06,6.47,0
B52,EMM_F48,Tremellomycetes,3,2,0,5.98,6.4,0
B52,EMM_F48,Tremellomycetes,3,2,11.38,6.53,6.21,0
B52,EMM_F48,Tremellomycetes,3,2,17.4,5.51,5.71,0
B52,EMM_F48,Tremellomycetes,3,2,24.86,5.63,6.41,0
B52,EMM_F48,Tremellomycetes,3,2,31.78,7.15,6.2,0
B52,EMM_F48,Tremellomycetes,3,2,40.63,6.59,6.7,0
B52,EMM_F48,Tremellomycetes,3,2,47.75,5.93,6.22,0
B52,EMM_F48,Tremellomycetes,3,2,54.73,5.47,7.02,0
B52,EMM_F63,Tremellomycetes,1,2,0,7.96,6.34,0
B52,EMM_F63,Tremellomycetes,1,2,11.38,7.3,5.63,0
B52,EMM_F63,Tremellomycetes,1,2,17.4,8.3,5.67,0
B52,EMM_F63,Tremellomycetes,1,2,24.86,7.66,8.45,0
B52,EMM_F63,Tremellomycetes,1,2,31.78,7.18,7.26,0
B52,EMM_F63,Tremellomycetes,1,2,40.63,7.66,6.88,0
B52,EMM_F63,Tremellomycetes,1,2,47.75,6.97,7.6,0
B52,EMM_F63,Tremellomycetes,1,2,54.73,6.81,6.69,0
B52,EMM_F63,Tremellomycetes,2,2,0,6.74,7.01,0
B52,EMM_F63,Tremellomycetes,2,2,11.38,6.91,7.02,0
B52,EMM_F63,Tremellomycetes,2,2,17.4,7.04,7.26,0
B52,EMM_F63,Tremellomycetes,2,2,24.86,6.6,7.25,0
B52,EMM_F63,Tremellomycetes,2,2,31.78,7.11,7.44,0
B52,EMM_F63,Tremellomycetes,2,2,40.63,5.89,7.04,0
B52,EMM_F63,Tremellomycetes,2,2,47.75,6.61,7.04,0
B52,EMM_F63,Tremellomycetes,2,2,54.73,5.44,6.47,0
B52,EMM_F63,Tremellomycetes,3,2,0,6.5,6.4,0
B52,EMM_F63,Tremellomycetes,3,2,11.38,5.16,6.21,0
B52,EMM_F63,Tremellomycetes,3,2,17.4,6.3,5.71,0
B52,EMM_F63,Tremellomycetes,3,2,24.86,6.31,6.41,0
B52,EMM_F63,Tremellomycetes,3,2,31.78,6.58,6.2,0
B52,EMM_F63,Tremellomycetes,3,2,40.63,6.07,6.7,0
B52,EMM_F63,Tremellomycetes,3,2,47.75,6.32,6.22,0
B52,EMM_F63,Tremellomycetes,3,2,54.73,7.35,7.02,0
B52,EMM_F64,Tremellomycetes,1,2,0,5.9,6.34,0
B52,EMM_F64,Tremellomycetes,1,2,11.38,6.22,5.63,0
B52,EMM_F64,Tremellomycetes,1,2,17.4,6.64,5.67,0
B52,EMM_F64,Tremellomycetes,1,2,24.86,6.1,8.45,0
B52,EMM_F64,Tremellomycetes,1,2,31.78,6.77,7.26,0
B52,EMM_F64,Tremellomycetes,1,2,40.63,6.31,6.88,0
B52,EMM_F64,Tremellomycetes,1,2,47.75,5.93,7.6,0
B52,EMM_F64,Tremellomycetes,1,2,54.73,5.5,6.69,0
B52,EMM_F64,Tremellomycetes,2,2,0,5.69,7.01,0
B52,EMM_F64,Tremellomycetes,2,2,11.38,5.69,7.02,0
B52,EMM_F64,Tremellomycetes,2,2,17.4,5.69,7.26,0
B52,EMM_F64,Tremellomycetes,2,2,24.86,6.68,7.25,0
B52,EMM_F64,Tremellomycetes,2,2,31.78,6.68,7.44,0
B52,EMM_F64,Tremellomycetes,2,2,40.63,6.2,7.04,0
B52,EMM_F64,Tremellomycetes,2,2,47.75,6.19,7.04,0
B52,EMM_F64,Tremellomycetes,2,2,54.73,7.05,6.47,0
B52,EMM_F64,Tremellomycetes,3,2,0,6.43,6.4,0
B52,EMM_F64,Tremellomycetes,3,2,11.38,6.43,6.21,0
B52,EMM_F64,Tremellomycetes,3,2,17.4,7.05,5.71,0
B52,EMM_F64,Tremellomycetes,3,2,24.86,8.5,6.41,0
B52,EMM_F64,Tremellomycetes,3,2,31.78,6.98,6.2,0
B52,EMM_F64,Tremellomycetes,3,2,40.63,6.98,6.7,0
B52,EMM_F64,Tremellomycetes,3,2,47.75,6.98,6.22,0
B52,EMM_F64,Tremellomycetes,3,2,54.73,6.5,7.02,0
B52,EMM_F89,Tremellomycetes,1,2,0,5.2,6.34,0
B52,EMM_F89,Tremellomycetes,1,2,11.38,5.6,5.63,0
B52,EMM_F89,Tremellomycetes,1,2,17.4,7.7,5.67,0
B52,EMM_F89,Tremellomycetes,1,2,24.86,6.47,8.45,0
B52,EMM_F89,Tremellomycetes,1,2,31.78,6.47,7.26,0
B52,EMM_F89,Tremellomycetes,1,2,40.63,6.87,6.88,0
B52,EMM_F89,Tremellomycetes,1,2,47.75,6.85,7.6,0
B52,EMM_F89,Tremellomycetes,1,2,54.73,7.67,6.69,0
B52,EMM_F89,Tremellomycetes,2,2,0,6.55,7.01,0
B52,EMM_F89,Tremellomycetes,2,2,11.38,6.22,7.02,0
B52,EMM_F89,Tremellomycetes,2,2,17.4,6.37,7.26,0
B52,EMM_F89,Tremellomycetes,2,2,24.86,6.37,7.25,0
B52,EMM_F89,Tremellomycetes,2,2,31.78,6.37,7.44,0
B52,EMM_F89,Tremellomycetes,2,2,40.63,6.16,7.04,0
B52,EMM_F89,Tremellomycetes,2,2,47.75,5.93,7.04,0
B52,EMM_F89,Tremellomycetes,2,2,54.73,5.82,6.47,0
B52,EMM_F89,Tremellomycetes,3,2,0,6.33,6.4,0
B52,EMM_F89,Tremellomycetes,3,2,11.38,7.2,6.21,0
B52,EMM_F89,Tremellomycetes,3,2,17.4,5.86,5.71,0
B52,EMM_F89,Tremellomycetes,3,2,24.86,5.86,6.41,0
B52,EMM_F89,Tremellomycetes,3,2,31.78,6.02,6.2,0
B52,EMM_F89,Tremellomycetes,3,2,40.63,7.35,6.7,0
B52,EMM_F89,Tremellomycetes,3,2,47.75,7.35,6.22,0
B52,EMM_F89,Tremellomycetes,3,2,54.73,5.55,7.02,0
B52,EMM_F5,Cystobasidiomycetes,1,2,0,7.2,6.34,0
B52,EMM_F5,Cystobasidiomycetes,1,2,11.38,7.2,5.63,0
B52,EMM_F5,Cystobasidiomycetes,1,2,17.4,7.2,5.67,0
B52,EMM_F5,Cystobasidiomycetes,1,2,24.86,6.75,8.45,0
B52,EMM_F5,Cystobasidiomycetes,1,2,31.78,6.29,7.26,0
B52,EMM_F5,Cystobasidiomycetes,1,2,40.63,6.66,6.88,0
B52,EMM_F5,Cystobasidiomycetes,1,2,47.75,6.45,7.6,0
B52,EMM_F5,Cystobasidiomycetes,1,2,54.73,6.71,6.69,0
B52,EMM_F5,Cystobasidiomycetes,2,2,0,6.19,7.01,0
B52,EMM_F5,Cystobasidiomycetes,2,2,11.38,5.34,7.02,0
B52,EMM_F5,Cystobasidiomycetes,2,2,17.4,5.34,7.26,0
B52,EMM_F5,Cystobasidiomycetes,2,2,24.86,5.74,7.25,0
B52,EMM_F5,Cystobasidiomycetes,2,2,31.78,6,7.44,0
B52,EMM_F5,Cystobasidiomycetes,2,2,40.63,5.37,7.04,0
B52,EMM_F5,Cystobasidiomycetes,2,2,47.75,6.5,7.04,0
B52,EMM_F5,Cystobasidiomycetes,2,2,54.73,6.4,6.47,0
B52,EMM_F5,Cystobasidiomycetes,3,2,0,6.32,6.4,0
B52,EMM_F5,Cystobasidiomycetes,3,2,11.38,7.24,6.21,0
B52,EMM_F5,Cystobasidiomycetes,3,2,17.4,6.24,5.71,0
B52,EMM_F5,Cystobasidiomycetes,3,2,24.86,7.27,6.41,0
B52,EMM_F5,Cystobasidiomycetes,3,2,31.78,7.27,6.2,0
B52,EMM_F5,Cystobasidiomycetes,3,2,40.63,5.85,6.7,0
B52,EMM_F5,Cystobasidiomycetes,3,2,47.75,6.1,6.22,0
B52,EMM_F5,Cystobasidiomycetes,3,2,54.73,6.1,7.02,0
B52,EMM_F70,Cystobasidiomycetes,1,2,0,6.49,6.34,0
B52,EMM_F70,Cystobasidiomycetes,1,2,11.38,6.74,5.63,0
B52,EMM_F70,Cystobasidiomycetes,1,2,17.4,8.56,5.67,0
B52,EMM_F70,Cystobasidiomycetes,1,2,24.86,6.22,8.45,0
B52,EMM_F70,Cystobasidiomycetes,1,2,31.78,7.48,7.26,0
B52,EMM_F70,Cystobasidiomycetes,1,2,40.63,6.55,6.88,0
B52,EMM_F70,Cystobasidiomycetes,1,2,47.75,6.8,7.6,0
B52,EMM_F70,Cystobasidiomycetes,1,2,54.73,6.13,6.69,0
B52,EMM_F70,Cystobasidiomycetes,2,2,0,5.47,7.01,0
B52,EMM_F70,Cystobasidiomycetes,2,2,11.38,4.87,7.02,0
B52,EMM_F70,Cystobasidiomycetes,2,2,17.4,6.16,7.26,0
B52,EMM_F70,Cystobasidiomycetes,2,2,24.86,8.48,7.25,0
B52,EMM_F70,Cystobasidiomycetes,2,2,31.78,7.49,7.44,0
B52,EMM_F70,Cystobasidiomycetes,2,2,40.63,6.62,7.04,0
B52,EMM_F70,Cystobasidiomycetes,2,2,47.75,7.82,7.04,0
B52,EMM_F70,Cystobasidiomycetes,2,2,54.73,6.98,6.47,0
B52,EMM_F70,Cystobasidiomycetes,3,2,0,6.6,6.4,0
B52,EMM_F70,Cystobasidiomycetes,3,2,11.38,7.23,6.21,0
B52,EMM_F70,Cystobasidiomycetes,3,2,17.4,7.34,5.71,0
B52,EMM_F70,Cystobasidiomycetes,3,2,24.86,6.86,6.41,0
B52,EMM_F70,Cystobasidiomycetes,3,2,31.78,7.07,6.2,0
B52,EMM_F70,Cystobasidiomycetes,3,2,40.63,5.85,6.7,0
B52,EMM_F70,Cystobasidiomycetes,3,2,47.75,6.32,6.22,0
B52,EMM_F70,Cystobasidiomycetes,3,2,54.73,5.67,7.02,0
B52,Control,Control,1,2,0,6.34,6.34,0
B52,Control,Control,1,2,11.38,5.63,5.63,0
B52,Control,Control,1,2,17.4,5.67,5.67,0
B52,Control,Control,1,2,24.86,8.45,8.45,0
B52,Control,Control,1,2,31.78,7.26,7.26,0
B52,Control,Control,1,2,40.63,6.88,6.88,0
B52,Control,Control,1,2,47.75,7.6,7.6,0
B52,Control,Control,1,2,54.73,6.69,6.69,0
B52,Control,Control,2,2,0,7.01,7.01,0
B52,Control,Control,2,2,11.38,7.02,7.02,0
B52,Control,Control,2,2,17.4,7.26,7.26,0
B52,Control,Control,2,2,24.86,7.25,7.25,0
B52,Control,Control,2,2,31.78,7.44,7.44,0
B52,Control,Control,2,2,40.63,7.04,7.04,0
B52,Control,Control,2,2,47.75,7.04,7.04,0
B52,Control,Control,2,2,54.73,6.47,6.47,0
B52,Control,Control,3,2,0,6.4,6.4,0
B52,Control,Control,3,2,11.38,6.21,6.21,0
B52,Control,Control,3,2,17.4,5.71,5.71,0
B52,Control,Control,3,2,24.86,6.41,6.41,0
B52,Control,Control,3,2,31.78,6.2,6.2,0
B52,Control,Control,3,2,40.63,6.7,6.7,0
B52,Control,Control,3,2,47.75,6.22,6.22,0
B52,Control,Control,3,2,54.73,7.02,7.02,0
B52,EMM_F3,Dothideomycetes,1,4,0,7.16,7.72,0.95
B52,EMM_F3,Dothideomycetes,1,4,11.38,6.66,7.35,0.91
B52,EMM_F3,Dothideomycetes,1,4,17.4,6.66,7.35,0.91
B52,EMM_F3,Dothideomycetes,1,4,24.86,6.81,9.7,0.66
B52,EMM_F3,Dothideomycetes,1,4,31.78,6.29,7.97,0.9
B52,EMM_F3,Dothideomycetes,1,4,40.63,8.01,9.38,1.87
B52,EMM_F3,Dothideomycetes,1,4,47.75,6.9,9.38,0.51
B52,EMM_F3,Dothideomycetes,1,4,54.73,7.58,8.37,1.19
B52,EMM_F3,Dothideomycetes,2,4,0,7.24,8.31,0.91
B52,EMM_F3,Dothideomycetes,2,4,11.38,7.3,7.61,0.97
B52,EMM_F3,Dothideomycetes,2,4,17.4,6.75,8.41,0.75
B52,EMM_F3,Dothideomycetes,2,4,24.86,8.25,8.06,0.85
B52,EMM_F3,Dothideomycetes,2,4,31.78,6.59,8.61,1.42
B52,EMM_F3,Dothideomycetes,2,4,40.63,6.91,7.89,1.06
B52,EMM_F3,Dothideomycetes,2,4,47.75,7.12,7.93,0.86
B52,EMM_F3,Dothideomycetes,2,4,54.73,8.18,7.2,1.08
B52,EMM_F3,Dothideomycetes,2,4,0,7.81,7.48,0.51
B52,EMM_F3,Dothideomycetes,3,4,11.38,7.33,9.09,1.23
B52,EMM_F3,Dothideomycetes,3,4,17.4,7.58,8.6,0.8
B52,EMM_F3,Dothideomycetes,3,4,24.86,8.1,9.14,1.32
B52,EMM_F3,Dothideomycetes,3,4,31.78,7,9.2,0.84
B52,EMM_F3,Dothideomycetes,3,4,40.63,7,8.34,0.84
B52,EMM_F3,Dothideomycetes,3,4,47.75,6.25,8.34,0.81
B52,EMM_F3,Dothideomycetes,3,4,54.73,7.06,7.76,0.52
B52,EMM_F34,Dothideomycetes,1,4,0,6.44,7.72,0.46
B52,EMM_F34,Dothideomycetes,1,4,11.38,6.84,7.35,0.86
B52,EMM_F34,Dothideomycetes,1,4,17.4,6.74,7.35,1.05
B52,EMM_F34,Dothideomycetes,1,4,24.86,6.77,9.7,0.64
B52,EMM_F34,Dothideomycetes,1,4,31.78,7.73,7.97,1.29
B52,EMM_F34,Dothideomycetes,1,4,40.63,6.93,9.38,1.12
B52,EMM_F34,Dothideomycetes,1,4,47.75,7.47,9.38,1.39
B52,EMM_F34,Dothideomycetes,1,4,54.73,7.28,8.37,0.83
B52,EMM_F34,Dothideomycetes,2,4,0,8.72,8.31,2.03
B52,EMM_F34,Dothideomycetes,2,4,11.38,7.57,7.61,1.83
B52,EMM_F34,Dothideomycetes,2,4,17.4,6.87,8.41,1.13
B52,EMM_F34,Dothideomycetes,2,4,24.86,8.26,8.06,1.63
B52,EMM_F34,Dothideomycetes,2,4,31.78,7.76,8.61,1.96
B52,EMM_F34,Dothideomycetes,2,4,40.63,10,7.89,3.04
B52,EMM_F34,Dothideomycetes,2,4,47.75,8.59,7.93,2.15
B52,EMM_F34,Dothideomycetes,2,4,54.73,7.09,7.2,0.68
B52,EMM_F34,Dothideomycetes,3,4,0,9.19,7.48,2.07
B52,EMM_F34,Dothideomycetes,3,4,11.38,8.65,9.09,2.14
B52,EMM_F34,Dothideomycetes,3,4,17.4,7.3,8.6,1.14
B52,EMM_F34,Dothideomycetes,3,4,24.86,6.95,9.14,0.97
B52,EMM_F34,Dothideomycetes,3,4,31.78,6.94,9.2,0.96
B52,EMM_F34,Dothideomycetes,3,4,40.63,6.94,8.34,0.96
B52,EMM_F34,Dothideomycetes,3,4,47.75,6.94,8.34,0.96
B52,EMM_F34,Dothideomycetes,3,4,54.73,6.94,7.76,0.96
B52,EMM_F66,Cystobasidiomycetes,1,4,0,7.7,7.72,0.83
B52,EMM_F66,Cystobasidiomycetes,1,4,11.38,7.7,7.35,0.88
B52,EMM_F66,Cystobasidiomycetes,1,4,17.4,9.1,7.35,1.28
B52,EMM_F66,Cystobasidiomycetes,1,4,24.86,8.7,9.7,1.15
B52,EMM_F66,Cystobasidiomycetes,1,4,31.78,9.34,7.97,1.57
B52,EMM_F66,Cystobasidiomycetes,1,4,40.63,9.88,9.38,1.86
B52,EMM_F66,Cystobasidiomycetes,1,4,47.75,10,9.38,2.08
B52,EMM_F66,Cystobasidiomycetes,1,4,54.73,9.18,8.37,0.91
B52,EMM_F66,Cystobasidiomycetes,2,4,0,7.13,8.31,0.88
B52,EMM_F66,Cystobasidiomycetes,2,4,11.38,7.78,7.61,0.77
B52,EMM_F66,Cystobasidiomycetes,2,4,17.4,7.29,8.41,0.89
B52,EMM_F66,Cystobasidiomycetes,2,4,24.86,6.62,8.06,0.8
B52,EMM_F66,Cystobasidiomycetes,2,4,31.78,7.26,8.61,1.08
B52,EMM_F66,Cystobasidiomycetes,2,4,40.63,7.72,7.89,1.2
B52,EMM_F66,Cystobasidiomycetes,2,4,47.75,7.4,7.93,0.89
B52,EMM_F66,Cystobasidiomycetes,2,4,54.73,7.74,7.2,1.08
B52,EMM_F66,Cystobasidiomycetes,3,4,0,7.4,7.48,1.15
B52,EMM_F66,Cystobasidiomycetes,3,4,11.38,7.87,9.09,1.34
B52,EMM_F66,Cystobasidiomycetes,3,4,17.4,8.21,8.6,2.51
