Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B52,EMM_F66,Cystobasidiomycetes,3,4,24.86,9.1,9.14,0.69
B52,EMM_F66,Cystobasidiomycetes,3,4,31.78,9.1,9.2,1.89
B52,EMM_F66,Cystobasidiomycetes,3,4,40.63,8.71,8.34,1.49
B52,EMM_F66,Cystobasidiomycetes,3,4,47.75,8.66,8.34,1.99
B52,EMM_F66,Cystobasidiomycetes,3,4,54.73,7.5,7.76,1.21
B52,F7,Tremellomycetes,1,4,0,7.09,7.72,1.48
B52,F7,Tremellomycetes,1,4,11.38,7.87,7.35,1.05
B52,F7,Tremellomycetes,1,4,17.4,7.46,7.35,1.35
B52,F7,Tremellomycetes,1,4,24.86,8.37,9.7,1.53
B52,F7,Tremellomycetes,1,4,31.78,8.32,7.97,2.17
B52,F7,Tremellomycetes,1,4,40.63,7.75,9.38,1.6
B52,F7,Tremellomycetes,1,4,47.75,8.04,9.38,1.57
B52,F7,Tremellomycetes,1,4,54.73,7.25,8.37,0.74
B52,F7,Tremellomycetes,2,4,0,7.24,8.31,1.54
B52,F7,Tremellomycetes,2,4,11.38,7.34,7.61,1.64
B52,F7,Tremellomycetes,2,4,17.4,7.3,8.41,1.6
B52,F7,Tremellomycetes,2,4,24.86,6.93,8.06,1.05
B52,F7,Tremellomycetes,2,4,31.78,6.55,8.61,1.14
B52,F7,Tremellomycetes,2,4,40.63,6.8,7.89,0.55
B52,F7,Tremellomycetes,2,4,47.75,6.37,7.93,1.04
B52,F7,Tremellomycetes,2,4,54.73,7.49,7.2,1.25
B52,F7,Tremellomycetes,3,4,0,na,7.48,na
B52,F7,Tremellomycetes,3,4,11.38,8.57,9.09,2.83
B52,F7,Tremellomycetes,3,4,17.4,7.89,8.6,2.12
B52,F7,Tremellomycetes,3,4,24.86,7.89,9.14,1.8
B52,F7,Tremellomycetes,3,4,31.78,8.73,9.2,1.81
B52,F7,Tremellomycetes,3,4,40.63,8.75,8.34,1.75
B52,F7,Tremellomycetes,3,4,47.75,7.02,8.34,1.27
B52,F7,Tremellomycetes,3,4,54.73,7.17,7.76,0.77
B52,ZAN_F3,Tremellomycetes,1,4,0,7.53,7.72,1.33
B52,ZAN_F3,Tremellomycetes,1,4,11.38,7.39,7.35,0.69
B52,ZAN_F3,Tremellomycetes,1,4,17.4,5.34,7.35,1.04
B52,ZAN_F3,Tremellomycetes,1,4,24.86,8.05,9.7,0.55
B52,ZAN_F3,Tremellomycetes,1,4,31.78,6.6,7.97,1.15
B52,ZAN_F3,Tremellomycetes,1,4,40.63,5.41,9.38,0.25
B52,ZAN_F3,Tremellomycetes,1,4,47.75,6.52,9.38,0.87
B52,ZAN_F3,Tremellomycetes,1,4,54.73,5.03,8.37,0.49
B52,ZAN_F3,Tremellomycetes,2,4,0,7.11,8.31,1.23
B52,ZAN_F3,Tremellomycetes,2,4,11.38,7.1,7.61,1.25
B52,ZAN_F3,Tremellomycetes,2,4,17.4,7.27,8.41,1.12
B52,ZAN_F3,Tremellomycetes,2,4,24.86,6.97,8.06,1.02
B52,ZAN_F3,Tremellomycetes,2,4,31.78,6.97,8.61,1.28
B52,ZAN_F3,Tremellomycetes,2,4,40.63,7.97,7.89,1.18
B52,ZAN_F3,Tremellomycetes,2,4,47.75,7.42,7.93,0.91
B52,ZAN_F3,Tremellomycetes,2,4,54.73,7.42,7.2,0.72
B52,ZAN_F3,Tremellomycetes,3,4,0,8.02,7.48,1.08
B52,ZAN_F3,Tremellomycetes,3,4,11.38,8.45,9.09,1.3
B52,ZAN_F3,Tremellomycetes,3,4,17.4,7.09,8.6,0.79
B52,ZAN_F3,Tremellomycetes,3,4,24.86,7.4,9.14,1.5
B52,ZAN_F3,Tremellomycetes,3,4,31.78,7.4,9.2,1.5
B52,ZAN_F3,Tremellomycetes,3,4,40.63,7.7,8.34,1.08
B52,ZAN_F3,Tremellomycetes,3,4,47.75,8.09,8.34,1.41
B52,ZAN_F3,Tremellomycetes,3,4,54.73,7.17,7.76,0.49
B52,EMM_F48,Tremellomycetes,1,4,0,6.83,7.72,1
B52,EMM_F48,Tremellomycetes,1,4,11.38,6.46,7.35,0.39
B52,EMM_F48,Tremellomycetes,1,4,17.4,6.96,7.35,0.75
B52,EMM_F48,Tremellomycetes,1,4,24.86,7.35,9.7,1.14
B52,EMM_F48,Tremellomycetes,1,4,31.78,6.49,7.97,0.7
B52,EMM_F48,Tremellomycetes,1,4,40.63,5.9,9.38,0.76
B52,EMM_F48,Tremellomycetes,1,4,47.75,7.11,9.38,1.18
B52,EMM_F48,Tremellomycetes,1,4,54.73,6.11,8.37,0.34
B52,EMM_F48,Tremellomycetes,2,4,0,6.87,8.31,0
B52,EMM_F48,Tremellomycetes,2,4,11.38,8.19,7.61,0.47
B52,EMM_F48,Tremellomycetes,2,4,17.4,10,8.41,0
B52,EMM_F48,Tremellomycetes,2,4,24.86,7.72,8.06,-0.28
B52,EMM_F48,Tremellomycetes,2,4,31.78,9.98,8.61,1.28
B52,EMM_F48,Tremellomycetes,2,4,40.63,7.86,7.89,0.63
B52,EMM_F48,Tremellomycetes,2,4,47.75,9.14,7.93,1.09
B52,EMM_F48,Tremellomycetes,2,4,54.73,7.68,7.2,0.62
B52,EMM_F48,Tremellomycetes,3,4,0,7.08,7.48,1.1
B52,EMM_F48,Tremellomycetes,3,4,11.38,8.2,9.09,1.67
B52,EMM_F48,Tremellomycetes,3,4,17.4,6.82,8.6,1.31
B52,EMM_F48,Tremellomycetes,3,4,24.86,6.82,9.14,1.19
B52,EMM_F48,Tremellomycetes,3,4,31.78,7.73,9.2,0.58
B52,EMM_F48,Tremellomycetes,3,4,40.63,6.91,8.34,0.32
B52,EMM_F48,Tremellomycetes,3,4,47.75,6.25,8.34,0.32
B52,EMM_F48,Tremellomycetes,3,4,54.73,5.8,7.76,0.33
B52,EMM_F63,Tremellomycetes,1,4,0,8.23,7.72,0.27
B52,EMM_F63,Tremellomycetes,1,4,11.38,8.08,7.35,0.78
B52,EMM_F63,Tremellomycetes,1,4,17.4,8.33,7.35,0.03
B52,EMM_F63,Tremellomycetes,1,4,24.86,8.58,9.7,0.92
B52,EMM_F63,Tremellomycetes,1,4,31.78,8.29,7.97,1.11
B52,EMM_F63,Tremellomycetes,1,4,40.63,8.32,9.38,0.66
B52,EMM_F63,Tremellomycetes,1,4,47.75,8.32,9.38,1.35
B52,EMM_F63,Tremellomycetes,1,4,54.73,7.64,8.37,0.83
B52,EMM_F63,Tremellomycetes,2,4,0,7.6,8.31,0.86
B52,EMM_F63,Tremellomycetes,2,4,11.38,7.6,7.61,0.3
B52,EMM_F63,Tremellomycetes,2,4,17.4,7.6,8.41,0.56
B52,EMM_F63,Tremellomycetes,2,4,24.86,7.6,8.06,1
B52,EMM_F63,Tremellomycetes,2,4,31.78,7.6,8.61,0.49
B52,EMM_F63,Tremellomycetes,2,4,40.63,6.51,7.89,0.62
B52,EMM_F63,Tremellomycetes,2,4,47.75,7.63,7.93,1.02
B52,EMM_F63,Tremellomycetes,2,4,54.73,6.27,7.2,0.83
B52,EMM_F63,Tremellomycetes,3,4,0,7.94,7.48,1.44
B52,EMM_F63,Tremellomycetes,3,4,11.38,6.49,9.09,1.33
B52,EMM_F63,Tremellomycetes,3,4,17.4,8.17,8.6,1.87
B52,EMM_F63,Tremellomycetes,3,4,24.86,7.55,9.14,1.24
B52,EMM_F63,Tremellomycetes,3,4,31.78,7.71,9.2,1.13
B52,EMM_F63,Tremellomycetes,3,4,40.63,6.63,8.34,0.56
B52,EMM_F63,Tremellomycetes,3,4,47.75,8.45,8.34,2.13
B52,EMM_F63,Tremellomycetes,3,4,54.73,8.76,7.76,1.41
B52,EMM_F64,Tremellomycetes,1,4,0,6.86,7.72,0.96
B52,EMM_F64,Tremellomycetes,1,4,11.38,9.02,7.35,2.8
B52,EMM_F64,Tremellomycetes,1,4,17.4,8.31,7.35,1.67
B52,EMM_F64,Tremellomycetes,1,4,24.86,7.22,9.7,1.12
B52,EMM_F64,Tremellomycetes,1,4,31.78,7.7,7.97,0.93
B52,EMM_F64,Tremellomycetes,1,4,40.63,6.98,9.38,0.67
B52,EMM_F64,Tremellomycetes,1,4,47.75,7.04,9.38,1.11
B52,EMM_F64,Tremellomycetes,1,4,54.73,6.15,8.37,0.65
B52,EMM_F64,Tremellomycetes,2,4,0,6.7,8.31,1.01
B52,EMM_F64,Tremellomycetes,2,4,11.38,7.7,7.61,2.01
B52,EMM_F64,Tremellomycetes,2,4,17.4,6.58,8.41,0.89
B52,EMM_F64,Tremellomycetes,2,4,24.86,7.81,8.06,1.13
B52,EMM_F64,Tremellomycetes,2,4,31.78,6.57,8.61,-0.11
B52,EMM_F64,Tremellomycetes,2,4,40.63,7.09,7.89,0.89
B52,EMM_F64,Tremellomycetes,2,4,47.75,7.09,7.93,0.9
B52,EMM_F64,Tremellomycetes,2,4,54.73,8.13,7.2,1.08
B52,EMM_F64,Tremellomycetes,3,4,0,8.13,7.48,1.7
B52,EMM_F64,Tremellomycetes,3,4,11.38,7.02,9.09,0.59
B52,EMM_F64,Tremellomycetes,3,4,17.4,7.83,8.6,0.78
B52,EMM_F64,Tremellomycetes,3,4,24.86,9.15,9.14,0.65
B52,EMM_F64,Tremellomycetes,3,4,31.78,7.5,9.2,0.52
B52,EMM_F64,Tremellomycetes,3,4,40.63,7.5,8.34,0.52
B52,EMM_F64,Tremellomycetes,3,4,47.75,7.5,8.34,0.52
B52,EMM_F64,Tremellomycetes,3,4,54.73,7.3,7.76,0.8
B52,EMM_F89,Tremellomycetes,1,4,0,6.95,7.72,1.75
B52,EMM_F89,Tremellomycetes,1,4,11.38,6.28,7.35,0.68
B52,EMM_F89,Tremellomycetes,1,4,17.4,8.56,7.35,0.86
B52,EMM_F89,Tremellomycetes,1,4,24.86,7.08,9.7,0.61
B52,EMM_F89,Tremellomycetes,1,4,31.78,7.74,7.97,1.27
B52,EMM_F89,Tremellomycetes,1,4,40.63,8.2,9.38,1.33
B52,EMM_F89,Tremellomycetes,1,4,47.75,7.9,9.38,1.05
B52,EMM_F89,Tremellomycetes,1,4,54.73,8.34,8.37,0.67
B52,EMM_F89,Tremellomycetes,2,4,0,6.75,8.31,0.2
B52,EMM_F89,Tremellomycetes,2,4,11.38,7.1,7.61,0.88
B52,EMM_F89,Tremellomycetes,2,4,17.4,7.04,8.41,0.67
B52,EMM_F89,Tremellomycetes,2,4,24.86,7.04,8.06,0.67
B52,EMM_F89,Tremellomycetes,2,4,31.78,6.5,8.61,0.13
B52,EMM_F89,Tremellomycetes,2,4,40.63,6.5,7.89,0.34
B52,EMM_F89,Tremellomycetes,2,4,47.75,6.75,7.93,0.82
B52,EMM_F89,Tremellomycetes,2,4,54.73,6.25,7.2,0.43
B52,EMM_F89,Tremellomycetes,3,4,0,7.83,7.48,1.5
B52,EMM_F89,Tremellomycetes,3,4,11.38,8.33,9.09,1.13
B52,EMM_F89,Tremellomycetes,3,4,17.4,7.3,8.6,1.44
B52,EMM_F89,Tremellomycetes,3,4,24.86,7.3,9.14,1.44
B52,EMM_F89,Tremellomycetes,3,4,31.78,7.7,9.2,1.68
B52,EMM_F89,Tremellomycetes,3,4,40.63,8.4,8.34,1.05
B52,EMM_F89,Tremellomycetes,3,4,47.75,8.26,8.34,0.91
B52,EMM_F89,Tremellomycetes,3,4,54.73,6.39,7.76,0.84
B52,EMM_F5,Cystobasidiomycetes,1,4,0,8.44,7.72,1.24
B52,EMM_F5,Cystobasidiomycetes,1,4,11.38,8.45,7.35,1.25
B52,EMM_F5,Cystobasidiomycetes,1,4,17.4,8.9,7.35,1.7
B52,EMM_F5,Cystobasidiomycetes,1,4,24.86,7.96,9.7,1.21
B52,EMM_F5,Cystobasidiomycetes,1,4,31.78,7.69,7.97,1.4
B52,EMM_F5,Cystobasidiomycetes,1,4,40.63,8.33,9.38,1.67
B52,EMM_F5,Cystobasidiomycetes,1,4,47.75,7.97,9.38,1.52
B52,EMM_F5,Cystobasidiomycetes,1,4,54.73,7.95,8.37,1.24
B52,EMM_F5,Cystobasidiomycetes,2,4,0,6.84,8.31,0.65
B52,EMM_F5,Cystobasidiomycetes,2,4,11.38,6.82,7.61,1.48
B52,EMM_F5,Cystobasidiomycetes,2,4,17.4,6.6,8.41,1.26
B52,EMM_F5,Cystobasidiomycetes,2,4,24.86,7.15,8.06,1.41
B52,EMM_F5,Cystobasidiomycetes,2,4,31.78,7.53,8.61,1.53
B52,EMM_F5,Cystobasidiomycetes,2,4,40.63,6.56,7.89,1.19
B52,EMM_F5,Cystobasidiomycetes,2,4,47.75,8.2,7.93,1.7
B52,EMM_F5,Cystobasidiomycetes,2,4,54.73,7.04,7.2,0.64
B52,EMM_F5,Cystobasidiomycetes,3,4,0,7.86,7.48,1.54
B52,EMM_F5,Cystobasidiomycetes,3,4,11.38,8.78,9.09,1.54
B52,EMM_F5,Cystobasidiomycetes,3,4,17.4,7.84,8.6,1.6
B52,EMM_F5,Cystobasidiomycetes,3,4,24.86,8.43,9.14,1.16
B52,EMM_F5,Cystobasidiomycetes,3,4,31.78,9.16,9.2,1.89
B52,EMM_F5,Cystobasidiomycetes,3,4,40.63,7.87,8.34,2.02
B52,EMM_F5,Cystobasidiomycetes,3,4,47.75,7.78,8.34,1.68
B52,EMM_F5,Cystobasidiomycetes,3,4,54.73,7.37,7.76,1.27
B52,EMM_F70,Cystobasidiomycetes,1,4,0,10,7.72,3.51
B52,EMM_F70,Cystobasidiomycetes,1,4,11.38,8,7.35,1.26
B52,EMM_F70,Cystobasidiomycetes,1,4,17.4,10.65,7.35,2.09
B52,EMM_F70,Cystobasidiomycetes,1,4,24.86,8.09,9.7,1.87
B52,EMM_F70,Cystobasidiomycetes,1,4,31.78,8.8,7.97,1.32
B52,EMM_F70,Cystobasidiomycetes,1,4,40.63,8.34,9.38,1.79
B52,EMM_F70,Cystobasidiomycetes,1,4,47.75,8.34,9.38,1.54
B52,EMM_F70,Cystobasidiomycetes,1,4,54.73,7.13,8.37,1
B52,EMM_F70,Cystobasidiomycetes,2,4,0,7.12,8.31,1.65
B52,EMM_F70,Cystobasidiomycetes,2,4,11.38,6.73,7.61,1.86
B52,EMM_F70,Cystobasidiomycetes,2,4,17.4,6.74,8.41,0.58
B52,EMM_F70,Cystobasidiomycetes,2,4,24.86,9.53,8.06,1.05
B52,EMM_F70,Cystobasidiomycetes,2,4,31.78,8.75,8.61,1.26
B52,EMM_F70,Cystobasidiomycetes,2,4,40.63,8.36,7.89,1.74
B52,EMM_F70,Cystobasidiomycetes,2,4,47.75,9.09,7.93,1.27
B52,EMM_F70,Cystobasidiomycetes,2,4,54.73,7.91,7.2,0.93
B52,EMM_F70,Cystobasidiomycetes,3,4,0,7.1,7.48,0.5
B52,EMM_F70,Cystobasidiomycetes,3,4,11.38,8.34,9.09,1.11
B52,EMM_F70,Cystobasidiomycetes,3,4,17.4,9,8.6,1.66
B52,EMM_F70,Cystobasidiomycetes,3,4,24.86,8.13,9.14,1.27
B52,EMM_F70,Cystobasidiomycetes,3,4,31.78,8.13,9.2,1.06
B52,EMM_F70,Cystobasidiomycetes,3,4,40.63,7,8.34,1.15
B52,EMM_F70,Cystobasidiomycetes,3,4,47.75,7.47,8.34,1.15
B52,EMM_F70,Cystobasidiomycetes,3,4,54.73,6.19,7.76,0.52
B52,Control,Control,1,4,0,7.72,7.72,1.38
B52,Control,Control,1,4,11.38,7.35,7.35,1.72
B52,Control,Control,1,4,17.4,7.35,7.35,1.68
B52,Control,Control,1,4,24.86,9.7,9.7,1.25
B52,Control,Control,1,4,31.78,7.97,7.97,0.71
B52,Control,Control,1,4,40.63,9.38,9.38,2.5
B52,Control,Control,1,4,47.75,9.38,9.38,1.78
B52,Control,Control,1,4,54.73,8.37,8.37,1.68
B52,Control,Control,2,4,0,8.31,8.31,1.3
B52,Control,Control,2,4,11.38,7.61,7.61,0.59
B52,Control,Control,2,4,17.4,8.41,8.41,1.15
B52,Control,Control,2,4,24.86,8.06,8.06,0.81
B52,Control,Control,2,4,31.78,8.61,8.61,1.17
B52,Control,Control,2,4,40.63,7.89,7.89,0.85
B52,Control,Control,2,4,47.75,7.93,7.93,0.89
B52,Control,Control,2,4,54.73,7.2,7.2,0.73
B52,Control,Control,3,4,0,7.48,7.48,1.08
B52,Control,Control,3,4,11.38,9.09,9.09,2.88
B52,Control,Control,3,4,17.4,8.6,8.6,2.89
B52,Control,Control,3,4,24.86,9.14,9.14,2.73
B52,Control,Control,3,4,31.78,9.2,9.2,3
B52,Control,Control,3,4,40.63,8.34,8.34,1.64
B52,Control,Control,3,4,47.75,8.34,8.34,2.12
B52,Control,Control,3,4,54.73,7.76,7.76,0.74
B52,EMM_F3,Dothideomycetes,1,6,0,8.37,8.95,2.16
B52,EMM_F3,Dothideomycetes,1,6,11.38,7.37,9.91,1.62
B52,EMM_F3,Dothideomycetes,1,6,17.4,8.12,10.1,2.37
B52,EMM_F3,Dothideomycetes,1,6,24.86,8.12,8.1,1.97
B52,EMM_F3,Dothideomycetes,1,6,31.78,7.77,10.42,2.38
B52,EMM_F3,Dothideomycetes,1,6,40.63,9.27,9.99,3.13
B52,EMM_F3,Dothideomycetes,1,6,47.75,8.2,9.53,1.81
B52,EMM_F3,Dothideomycetes,1,6,54.73,8.38,9.55,1.99
B52,EMM_F3,Dothideomycetes,2,6,0,7.94,8.45,1.61
B52,EMM_F3,Dothideomycetes,2,6,11.38,7.94,9.35,1.61
B52,EMM_F3,Dothideomycetes,2,6,17.4,7.33,9.35,1.33
B52,EMM_F3,Dothideomycetes,2,6,24.86,8.74,9.52,1.34
B52,EMM_F3,Dothideomycetes,2,6,31.78,7.43,9.43,2.26
B52,EMM_F3,Dothideomycetes,2,6,40.63,7.44,9.85,1.59
B52,EMM_F3,Dothideomycetes,2,6,47.75,7.94,8.91,1.68
B52,EMM_F3,Dothideomycetes,2,6,54.73,9.27,9.48,2.17
B52,EMM_F3,Dothideomycetes,2,6,0,9.62,7.83,2.32
B52,EMM_F3,Dothideomycetes,3,6,11.38,9.06,9.65,2.96
B52,EMM_F3,Dothideomycetes,3,6,17.4,8.68,8.3,1.9
B52,EMM_F3,Dothideomycetes,3,6,24.86,9,8.56,2.22
B52,EMM_F3,Dothideomycetes,3,6,31.78,8.65,9.05,2.49
B52,EMM_F3,Dothideomycetes,3,6,40.63,8.65,9.17,2.49
B52,EMM_F3,Dothideomycetes,3,6,47.75,7.76,9.24,2.32
B52,EMM_F3,Dothideomycetes,3,6,54.73,9.5,9.86,2.96
B52,EMM_F34,Dothideomycetes,1,6,0,6.93,8.95,0.95
B52,EMM_F34,Dothideomycetes,1,6,11.38,7.87,9.91,1.89
B52,EMM_F34,Dothideomycetes,1,6,17.4,7.62,10.1,1.93
B52,EMM_F34,Dothideomycetes,1,6,24.86,7.63,8.1,1.5
B52,EMM_F34,Dothideomycetes,1,6,31.78,8.64,10.42,2.2
B52,EMM_F34,Dothideomycetes,1,6,40.63,8.54,9.99,2.73
B52,EMM_F34,Dothideomycetes,1,6,47.75,8.49,9.53,2.41
B52,EMM_F34,Dothideomycetes,1,6,54.73,7.58,9.55,1.13
B52,EMM_F34,Dothideomycetes,2,6,0,9.69,8.45,3
B52,EMM_F34,Dothideomycetes,2,6,11.38,8.89,9.35,3.15
B52,EMM_F34,Dothideomycetes,2,6,17.4,7.79,9.35,2.05
B52,EMM_F34,Dothideomycetes,2,6,24.86,8.73,9.52,2.1
B52,EMM_F34,Dothideomycetes,2,6,31.78,9.02,9.43,3.22
B52,EMM_F34,Dothideomycetes,2,6,40.63,9.02,9.85,2.06
B52,EMM_F34,Dothideomycetes,2,6,47.75,9.02,8.91,2.58
B52,EMM_F34,Dothideomycetes,2,6,54.73,8.11,9.48,1.7
B52,EMM_F34,Dothideomycetes,3,6,0,10.38,7.83,3.26
B52,EMM_F34,Dothideomycetes,3,6,11.38,9.49,9.65,2.98
B52,EMM_F34,Dothideomycetes,3,6,17.4,9.49,8.3,3.33
B52,EMM_F34,Dothideomycetes,3,6,24.86,8.84,8.56,2.86
B52,EMM_F34,Dothideomycetes,3,6,31.78,8.24,9.05,2.26
B52,EMM_F34,Dothideomycetes,3,6,40.63,8.55,9.17,2.57
B52,EMM_F34,Dothideomycetes,3,6,47.75,8.79,9.24,2.81
B52,EMM_F34,Dothideomycetes,3,6,54.73,9.42,9.86,3.44
B52,EMM_F66,Cystobasidiomycetes,1,6,0,9.97,8.95,3.1
B52,EMM_F66,Cystobasidiomycetes,1,6,11.38,8.93,9.91,2.11
B52,EMM_F66,Cystobasidiomycetes,1,6,17.4,8.94,10.1,1.12
B52,EMM_F66,Cystobasidiomycetes,1,6,24.86,8.84,8.1,1.29
B52,EMM_F66,Cystobasidiomycetes,1,6,31.78,8.56,10.42,0.79
B52,EMM_F66,Cystobasidiomycetes,1,6,40.63,9.21,9.99,1.19
B52,EMM_F66,Cystobasidiomycetes,1,6,47.75,8.4,9.53,0.48
B52,EMM_F66,Cystobasidiomycetes,1,6,54.73,9.17,9.55,0.9
B52,EMM_F66,Cystobasidiomycetes,2,6,0,na,8.45,na
B52,EMM_F66,Cystobasidiomycetes,2,6,11.38,na,9.35,na
B52,EMM_F66,Cystobasidiomycetes,2,6,17.4,na,9.35,na
B52,EMM_F66,Cystobasidiomycetes,2,6,24.86,na,9.52,na
B52,EMM_F66,Cystobasidiomycetes,2,6,31.78,na,9.43,na
B52,EMM_F66,Cystobasidiomycetes,2,6,40.63,na,9.85,na
B52,EMM_F66,Cystobasidiomycetes,2,6,47.75,na,8.91,na
B52,EMM_F66,Cystobasidiomycetes,2,6,54.73,na,9.48,na
B52,EMM_F66,Cystobasidiomycetes,3,6,0,9.17,7.83,2.92
B52,EMM_F66,Cystobasidiomycetes,3,6,11.38,8.38,9.65,1.85
B52,EMM_F66,Cystobasidiomycetes,3,6,17.4,8.85,8.3,3.15
B52,EMM_F66,Cystobasidiomycetes,3,6,24.86,8.75,8.56,0.34
B52,EMM_F66,Cystobasidiomycetes,3,6,31.78,8.54,9.05,1.33
B52,EMM_F66,Cystobasidiomycetes,3,6,40.63,8.75,9.17,1.53
B52,EMM_F66,Cystobasidiomycetes,3,6,47.75,9.73,9.24,3.06
B52,EMM_F66,Cystobasidiomycetes,3,6,54.73,8.6,9.86,2.31
B52,F7,Tremellomycetes,1,6,0,8.04,8.95,2.43
B52,F7,Tremellomycetes,1,6,11.38,8.43,9.91,1.61
B52,F7,Tremellomycetes,1,6,17.4,8.43,10.1,2.32
B52,F7,Tremellomycetes,1,6,24.86,9.34,8.1,2.5
B52,F7,Tremellomycetes,1,6,31.78,8.91,10.42,2.76
B52,F7,Tremellomycetes,1,6,40.63,8.99,9.99,2.84
B52,F7,Tremellomycetes,1,6,47.75,8.43,9.53,1.96
B52,F7,Tremellomycetes,1,6,54.73,8.33,9.55,1.82
B52,F7,Tremellomycetes,2,6,0,7.85,8.45,2.15
B52,F7,Tremellomycetes,2,6,11.38,8.8,9.35,3.1
B52,F7,Tremellomycetes,2,6,17.4,8.41,9.35,2.71
B52,F7,Tremellomycetes,2,6,24.86,7.6,9.52,1.72
B52,F7,Tremellomycetes,2,6,31.78,8.67,9.43,3.26
B52,F7,Tremellomycetes,2,6,40.63,8.21,9.85,1.96
B52,F7,Tremellomycetes,2,6,47.75,8.21,8.91,2.88
B52,F7,Tremellomycetes,2,6,54.73,8.47,9.48,2.23
B52,F7,Tremellomycetes,3,6,0,na,7.83,na
B52,F7,Tremellomycetes,3,6,11.38,9.94,9.65,4.2
B52,F7,Tremellomycetes,3,6,17.4,9.33,8.3,3.56
B52,F7,Tremellomycetes,3,6,24.86,8.98,8.56,2.89
B52,F7,Tremellomycetes,3,6,31.78,9.14,9.05,2.22
B52,F7,Tremellomycetes,3,6,40.63,9.14,9.17,2.14
B52,F7,Tremellomycetes,3,6,47.75,7.58,9.24,1.83
B52,F7,Tremellomycetes,3,6,54.73,8.72,9.86,2.32
B52,ZAN_F3,Tremellomycetes,1,6,0,8.44,8.95,2.24
B52,ZAN_F3,Tremellomycetes,1,6,11.38,8.44,9.91,1.74
B52,ZAN_F3,Tremellomycetes,1,6,17.4,6.44,10.1,2.14
B52,ZAN_F3,Tremellomycetes,1,6,24.86,8.99,8.1,1.49
B52,ZAN_F3,Tremellomycetes,1,6,31.78,7.48,10.42,2.03
B52,ZAN_F3,Tremellomycetes,1,6,40.63,6.42,9.99,1.26
B52,ZAN_F3,Tremellomycetes,1,6,47.75,6.62,9.53,0.97
B52,ZAN_F3,Tremellomycetes,1,6,54.73,5.7,9.55,1.16
B52,ZAN_F3,Tremellomycetes,2,6,0,8.57,8.45,2.69
B52,ZAN_F3,Tremellomycetes,2,6,11.38,8.49,9.35,2.64
B52,ZAN_F3,Tremellomycetes,2,6,17.4,8.49,9.35,2.34
B52,ZAN_F3,Tremellomycetes,2,6,24.86,8.49,9.52,2.54
B52,ZAN_F3,Tremellomycetes,2,6,31.78,8.53,9.43,2.84
B52,ZAN_F3,Tremellomycetes,2,6,40.63,8.67,9.85,1.88
B52,ZAN_F3,Tremellomycetes,2,6,47.75,8.94,8.91,2.43
B52,ZAN_F3,Tremellomycetes,2,6,54.73,8.54,9.48,1.84
B52,ZAN_F3,Tremellomycetes,3,6,0,8.72,7.83,1.78
B52,ZAN_F3,Tremellomycetes,3,6,11.38,9.57,9.65,2.42
B52,ZAN_F3,Tremellomycetes,3,6,17.4,8.94,8.3,2.64
B52,ZAN_F3,Tremellomycetes,3,6,24.86,9.22,8.56,3.32
B52,ZAN_F3,Tremellomycetes,3,6,31.78,9.16,9.05,3.26
B52,ZAN_F3,Tremellomycetes,3,6,40.63,9.37,9.17,2.75
B52,ZAN_F3,Tremellomycetes,3,6,47.75,9.39,9.24,2.71
B52,ZAN_F3,Tremellomycetes,3,6,54.73,9.13,9.86,2.45
B52,EMM_F48,Tremellomycetes,1,6,0,7.65,8.95,1.82
B52,EMM_F48,Tremellomycetes,1,6,11.38,7.35,9.91,1.28
B52,EMM_F48,Tremellomycetes,1,6,17.4,7.35,10.1,1.14
B52,EMM_F48,Tremellomycetes,1,6,24.86,8,8.1,1.79
