Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B52,EMM_F48,Tremellomycetes,1,6,31.78,8.6,10.42,2.81
B52,EMM_F48,Tremellomycetes,1,6,40.63,6.62,9.99,1.48
B52,EMM_F48,Tremellomycetes,1,6,47.75,7.34,9.53,1.41
B52,EMM_F48,Tremellomycetes,1,6,54.73,7.25,9.55,1.48
B52,EMM_F48,Tremellomycetes,2,6,0,7.8,8.45,0.93
B52,EMM_F48,Tremellomycetes,2,6,11.38,8,9.35,0.28
B52,EMM_F48,Tremellomycetes,2,6,17.4,9.69,9.35,-0.31
B52,EMM_F48,Tremellomycetes,2,6,24.86,7.08,9.52,-0.92
B52,EMM_F48,Tremellomycetes,2,6,31.78,10.12,9.43,1.42
B52,EMM_F48,Tremellomycetes,2,6,40.63,8.32,9.85,1.09
B52,EMM_F48,Tremellomycetes,2,6,47.75,9.55,8.91,1.5
B52,EMM_F48,Tremellomycetes,2,6,54.73,8.33,9.48,1.27
B52,EMM_F48,Tremellomycetes,3,6,0,9,7.83,3.02
B52,EMM_F48,Tremellomycetes,3,6,11.38,9.3,9.65,2.77
B52,EMM_F48,Tremellomycetes,3,6,17.4,7.96,8.3,2.45
B52,EMM_F48,Tremellomycetes,3,6,24.86,7.96,8.56,2.33
B52,EMM_F48,Tremellomycetes,3,6,31.78,7.96,9.05,0.81
B52,EMM_F48,Tremellomycetes,3,6,40.63,7.96,9.17,1.37
B52,EMM_F48,Tremellomycetes,3,6,47.75,7.31,9.24,1.38
B52,EMM_F48,Tremellomycetes,3,6,54.73,7.31,9.86,1.84
B52,EMM_F63,Tremellomycetes,1,6,0,9.47,8.95,1.51
B52,EMM_F63,Tremellomycetes,1,6,11.38,9.11,9.91,1.81
B52,EMM_F63,Tremellomycetes,1,6,17.4,9.11,10.1,0.81
B52,EMM_F63,Tremellomycetes,1,6,24.86,9.5,8.1,1.84
B52,EMM_F63,Tremellomycetes,1,6,31.78,9.5,10.42,2.32
B52,EMM_F63,Tremellomycetes,1,6,40.63,8.88,9.99,1.22
B52,EMM_F63,Tremellomycetes,1,6,47.75,9.27,9.53,2.3
B52,EMM_F63,Tremellomycetes,1,6,54.73,8.58,9.55,1.77
B52,EMM_F63,Tremellomycetes,2,6,0,9.01,8.45,2.27
B52,EMM_F63,Tremellomycetes,2,6,11.38,9.01,9.35,2.1
B52,EMM_F63,Tremellomycetes,2,6,17.4,9.01,9.35,1.97
B52,EMM_F63,Tremellomycetes,2,6,24.86,9.01,9.52,2.41
B52,EMM_F63,Tremellomycetes,2,6,31.78,9.01,9.43,1.9
B52,EMM_F63,Tremellomycetes,2,6,40.63,8.45,9.85,2.56
B52,EMM_F63,Tremellomycetes,2,6,47.75,9.37,8.91,2.76
B52,EMM_F63,Tremellomycetes,2,6,54.73,8.11,9.48,2.67
B52,EMM_F63,Tremellomycetes,3,6,0,9.84,7.83,3.34
B52,EMM_F63,Tremellomycetes,3,6,11.38,8.55,9.65,3.39
B52,EMM_F63,Tremellomycetes,3,6,17.4,9.8,8.3,3.5
B52,EMM_F63,Tremellomycetes,3,6,24.86,9.18,8.56,2.87
B52,EMM_F63,Tremellomycetes,3,6,31.78,9.18,9.05,2.6
B52,EMM_F63,Tremellomycetes,3,6,40.63,8.27,9.17,2.2
B52,EMM_F63,Tremellomycetes,3,6,47.75,9.5,9.24,3.18
B52,EMM_F63,Tremellomycetes,3,6,54.73,10.59,9.86,3.24
B52,EMM_F64,Tremellomycetes,1,6,0,9.16,8.95,3.26
B52,EMM_F64,Tremellomycetes,1,6,11.38,10.02,9.91,3.8
B52,EMM_F64,Tremellomycetes,1,6,17.4,9.97,10.1,3.33
B52,EMM_F64,Tremellomycetes,1,6,24.86,7.98,8.1,1.88
B52,EMM_F64,Tremellomycetes,1,6,31.78,8.58,10.42,1.81
B52,EMM_F64,Tremellomycetes,1,6,40.63,9.28,9.99,2.97
B52,EMM_F64,Tremellomycetes,1,6,47.75,9.5,9.53,3.57
B52,EMM_F64,Tremellomycetes,1,6,54.73,7.97,9.55,2.47
B52,EMM_F64,Tremellomycetes,2,6,0,8.4,8.45,2.71
B52,EMM_F64,Tremellomycetes,2,6,11.38,9.16,9.35,3.47
B52,EMM_F64,Tremellomycetes,2,6,17.4,7.8,9.35,2.11
B52,EMM_F64,Tremellomycetes,2,6,24.86,8.3,9.52,1.62
B52,EMM_F64,Tremellomycetes,2,6,31.78,8.59,9.43,1.91
B52,EMM_F64,Tremellomycetes,2,6,40.63,8.6,9.85,2.4
B52,EMM_F64,Tremellomycetes,2,6,47.75,8.7,8.91,2.51
B52,EMM_F64,Tremellomycetes,2,6,54.73,9.53,9.48,2.48
B52,EMM_F64,Tremellomycetes,3,6,0,11.05,7.83,4.62
B52,EMM_F64,Tremellomycetes,3,6,11.38,8.86,9.65,2.43
B52,EMM_F64,Tremellomycetes,3,6,17.4,9.48,8.3,2.43
B52,EMM_F64,Tremellomycetes,3,6,24.86,9.48,8.56,0.98
B52,EMM_F64,Tremellomycetes,3,6,31.78,8.36,9.05,1.38
B52,EMM_F64,Tremellomycetes,3,6,40.63,8.16,9.17,1.18
B52,EMM_F64,Tremellomycetes,3,6,47.75,8.84,9.24,1.86
B52,EMM_F64,Tremellomycetes,3,6,54.73,7.71,9.86,1.21
B52,EMM_F89,Tremellomycetes,1,6,0,8.14,8.95,2.94
B52,EMM_F89,Tremellomycetes,1,6,11.38,8.14,9.91,2.54
B52,EMM_F89,Tremellomycetes,1,6,17.4,9.05,10.1,1.35
B52,EMM_F89,Tremellomycetes,1,6,24.86,8.24,8.1,1.77
B52,EMM_F89,Tremellomycetes,1,6,31.78,10.05,10.42,3.58
B52,EMM_F89,Tremellomycetes,1,6,40.63,10.06,9.99,3.19
B52,EMM_F89,Tremellomycetes,1,6,47.75,9.68,9.53,2.83
B52,EMM_F89,Tremellomycetes,1,6,54.73,9.2,9.55,1.53
B52,EMM_F89,Tremellomycetes,2,6,0,7.05,8.45,0.5
B52,EMM_F89,Tremellomycetes,2,6,11.38,7.56,9.35,1.34
B52,EMM_F89,Tremellomycetes,2,6,17.4,7.56,9.35,1.19
B52,EMM_F89,Tremellomycetes,2,6,24.86,7.56,9.52,1.19
B52,EMM_F89,Tremellomycetes,2,6,31.78,7.56,9.43,1.19
B52,EMM_F89,Tremellomycetes,2,6,40.63,6.94,9.85,0.78
B52,EMM_F89,Tremellomycetes,2,6,47.75,7.31,8.91,1.38
B52,EMM_F89,Tremellomycetes,2,6,54.73,6.8,9.48,0.98
B52,EMM_F89,Tremellomycetes,3,6,0,7.26,7.83,0.93
B52,EMM_F89,Tremellomycetes,3,6,11.38,9.4,9.65,2.2
B52,EMM_F89,Tremellomycetes,3,6,17.4,8.74,8.3,2.88
B52,EMM_F89,Tremellomycetes,3,6,24.86,8.47,8.56,2.61
B52,EMM_F89,Tremellomycetes,3,6,31.78,9.32,9.05,3.3
B52,EMM_F89,Tremellomycetes,3,6,40.63,9.39,9.17,2.04
B52,EMM_F89,Tremellomycetes,3,6,47.75,9.37,9.24,2.02
B52,EMM_F89,Tremellomycetes,3,6,54.73,7.42,9.86,1.87
B52,EMM_F5,Cystobasidiomycetes,1,6,0,9.44,8.95,2.24
B52,EMM_F5,Cystobasidiomycetes,1,6,11.38,9.13,9.91,1.93
B52,EMM_F5,Cystobasidiomycetes,1,6,17.4,9.85,10.1,2.65
B52,EMM_F5,Cystobasidiomycetes,1,6,24.86,9.25,8.1,2.5
B52,EMM_F5,Cystobasidiomycetes,1,6,31.78,9.25,10.42,2.96
B52,EMM_F5,Cystobasidiomycetes,1,6,40.63,9.25,9.99,2.59
B52,EMM_F5,Cystobasidiomycetes,1,6,47.75,8.3,9.53,1.85
B52,EMM_F5,Cystobasidiomycetes,1,6,54.73,8.8,9.55,2.09
B52,EMM_F5,Cystobasidiomycetes,2,6,0,7.89,8.45,1.7
B52,EMM_F5,Cystobasidiomycetes,2,6,11.38,7.88,9.35,2.54
B52,EMM_F5,Cystobasidiomycetes,2,6,17.4,7.68,9.35,2.34
B52,EMM_F5,Cystobasidiomycetes,2,6,24.86,9.1,9.52,3.36
B52,EMM_F5,Cystobasidiomycetes,2,6,31.78,9.1,9.43,3.1
B52,EMM_F5,Cystobasidiomycetes,2,6,40.63,8.24,9.85,2.87
B52,EMM_F5,Cystobasidiomycetes,2,6,47.75,9.49,8.91,2.99
B52,EMM_F5,Cystobasidiomycetes,2,6,54.73,8.7,9.48,2.3
B52,EMM_F5,Cystobasidiomycetes,3,6,0,9.45,7.83,3.13
B52,EMM_F5,Cystobasidiomycetes,3,6,11.38,9.69,9.65,2.45
B52,EMM_F5,Cystobasidiomycetes,3,6,17.4,8.91,8.3,2.67
B52,EMM_F5,Cystobasidiomycetes,3,6,24.86,8.96,8.56,1.69
B52,EMM_F5,Cystobasidiomycetes,3,6,31.78,9.46,9.05,2.19
B52,EMM_F5,Cystobasidiomycetes,3,6,40.63,9.54,9.17,3.69
B52,EMM_F5,Cystobasidiomycetes,3,6,47.75,9.54,9.24,3.44
B52,EMM_F5,Cystobasidiomycetes,3,6,54.73,8.89,9.86,2.79
B52,EMM_F70,Cystobasidiomycetes,1,6,0,8.92,8.95,2.43
B52,EMM_F70,Cystobasidiomycetes,1,6,11.38,10.12,9.91,3.38
B52,EMM_F70,Cystobasidiomycetes,1,6,17.4,9.17,10.1,0.61
B52,EMM_F70,Cystobasidiomycetes,1,6,24.86,8.73,8.1,2.51
B52,EMM_F70,Cystobasidiomycetes,1,6,31.78,9.26,10.42,1.78
B52,EMM_F70,Cystobasidiomycetes,1,6,40.63,9.63,9.99,3.08
B52,EMM_F70,Cystobasidiomycetes,1,6,47.75,9.81,9.53,3.01
B52,EMM_F70,Cystobasidiomycetes,1,6,54.73,8.62,9.55,2.49
B52,EMM_F70,Cystobasidiomycetes,2,6,0,8.52,8.45,3.05
B52,EMM_F70,Cystobasidiomycetes,2,6,11.38,9.19,9.35,4.32
B52,EMM_F70,Cystobasidiomycetes,2,6,17.4,9.33,9.35,3.17
B52,EMM_F70,Cystobasidiomycetes,2,6,24.86,9.33,9.52,0.85
B52,EMM_F70,Cystobasidiomycetes,2,6,31.78,8.59,9.43,1.1
B52,EMM_F70,Cystobasidiomycetes,2,6,40.63,9.15,9.85,2.53
B52,EMM_F70,Cystobasidiomycetes,2,6,47.75,9.15,8.91,1.33
B52,EMM_F70,Cystobasidiomycetes,2,6,54.73,8,9.48,1.02
B52,EMM_F70,Cystobasidiomycetes,3,6,0,7.57,7.83,0.97
B52,EMM_F70,Cystobasidiomycetes,3,6,11.38,8.29,9.65,1.06
B52,EMM_F70,Cystobasidiomycetes,3,6,17.4,8.59,8.3,1.25
B52,EMM_F70,Cystobasidiomycetes,3,6,24.86,8.59,8.56,1.73
B52,EMM_F70,Cystobasidiomycetes,3,6,31.78,8.36,9.05,1.29
B52,EMM_F70,Cystobasidiomycetes,3,6,40.63,8.25,9.17,2.4
B52,EMM_F70,Cystobasidiomycetes,3,6,47.75,8.62,9.24,2.3
B52,EMM_F70,Cystobasidiomycetes,3,6,54.73,7.56,9.86,1.89
B52,Control,Control,1,6,0,8.95,8.95,2.61
B52,Control,Control,1,6,11.38,9.91,9.91,4.28
B52,Control,Control,1,6,17.4,10.1,10.1,4.43
B52,Control,Control,1,6,24.86,8.1,8.1,-0.35
B52,Control,Control,1,6,31.78,10.42,10.42,3.16
B52,Control,Control,1,6,40.63,9.99,9.99,3.11
B52,Control,Control,1,6,47.75,9.53,9.53,1.93
B52,Control,Control,1,6,54.73,9.55,9.55,2.86
B52,Control,Control,2,6,0,8.45,8.45,1.44
B52,Control,Control,2,6,11.38,9.35,9.35,2.33
B52,Control,Control,2,6,17.4,9.35,9.35,2.09
B52,Control,Control,2,6,24.86,9.52,9.52,2.27
B52,Control,Control,2,6,31.78,9.43,9.43,1.99
B52,Control,Control,2,6,40.63,9.85,9.85,2.81
B52,Control,Control,2,6,47.75,8.91,8.91,1.87
B52,Control,Control,2,6,54.73,9.48,9.48,3.01
B52,Control,Control,3,6,0,7.83,7.83,1.43
B52,Control,Control,3,6,11.38,9.65,9.65,3.44
B52,Control,Control,3,6,17.4,8.3,8.3,2.59
B52,Control,Control,3,6,24.86,8.56,8.56,2.15
B52,Control,Control,3,6,31.78,9.05,9.05,2.85
B52,Control,Control,3,6,40.63,9.17,9.17,2.47
B52,Control,Control,3,6,47.75,9.24,9.24,3.02
B52,Control,Control,3,6,54.73,9.86,9.86,2.84
B52,EMM_F3,Dothideomycetes,1,8,0,9.05,9.41,2.84
B52,EMM_F3,Dothideomycetes,1,8,11.38,7.86,10.1,2.11
B52,EMM_F3,Dothideomycetes,1,8,17.4,8.66,10.23,2.91
B52,EMM_F3,Dothideomycetes,1,8,24.86,8.66,9.35,2.51
B52,EMM_F3,Dothideomycetes,1,8,31.78,8.27,10.5,2.88
B52,EMM_F3,Dothideomycetes,1,8,40.63,9.73,10,3.59
B52,EMM_F3,Dothideomycetes,1,8,47.75,9.04,10,2.65
B52,EMM_F3,Dothideomycetes,1,8,54.73,9.9,10.44,3.51
B52,EMM_F3,Dothideomycetes,2,8,0,7.97,8.9,1.64
B52,EMM_F3,Dothideomycetes,2,8,11.38,7.97,9.5,1.64
B52,EMM_F3,Dothideomycetes,2,8,17.4,7.4,9.5,1.4
B52,EMM_F3,Dothideomycetes,2,8,24.86,9.11,9.54,1.71
B52,EMM_F3,Dothideomycetes,2,8,31.78,7.67,9.9,2.5
B52,EMM_F3,Dothideomycetes,2,8,40.63,7.88,9.92,2.03
B52,EMM_F3,Dothideomycetes,2,8,47.75,8.41,9.8,2.15
B52,EMM_F3,Dothideomycetes,2,8,54.73,9.42,10.4,2.32
B52,EMM_F3,Dothideomycetes,2,8,0,9.93,9.82,2.63
B52,EMM_F3,Dothideomycetes,3,8,11.38,9.93,10,3.83
B52,EMM_F3,Dothideomycetes,3,8,17.4,9.51,9.39,2.73
B52,EMM_F3,Dothideomycetes,3,8,24.86,9.51,9.78,2.73
B52,EMM_F3,Dothideomycetes,3,8,31.78,8.89,9.1,2.73
B52,EMM_F3,Dothideomycetes,3,8,40.63,9,9.2,2.84
B52,EMM_F3,Dothideomycetes,3,8,47.75,8.57,9.68,3.13
B52,EMM_F3,Dothideomycetes,3,8,54.73,9.95,9.87,3.41
B52,EMM_F34,Dothideomycetes,1,8,0,7.2,9.41,1.22
B52,EMM_F34,Dothideomycetes,1,8,11.38,7.87,10.1,1.89
B52,EMM_F34,Dothideomycetes,1,8,17.4,8.21,10.23,2.52
B52,EMM_F34,Dothideomycetes,1,8,24.86,7.81,9.35,1.68
B52,EMM_F34,Dothideomycetes,1,8,31.78,8.64,10.5,2.2
B52,EMM_F34,Dothideomycetes,1,8,40.63,8.54,10,2.73
B52,EMM_F34,Dothideomycetes,1,8,47.75,8.68,10,2.6
B52,EMM_F34,Dothideomycetes,1,8,54.73,8.7,10.44,2.25
B52,EMM_F34,Dothideomycetes,2,8,0,10.2,8.9,3.51
B52,EMM_F34,Dothideomycetes,2,8,11.38,9.08,9.5,3.34
B52,EMM_F34,Dothideomycetes,2,8,17.4,9.36,9.5,3.62
B52,EMM_F34,Dothideomycetes,2,8,24.86,9.66,9.54,3.03
B52,EMM_F34,Dothideomycetes,2,8,31.78,9.3,9.9,3.5
B52,EMM_F34,Dothideomycetes,2,8,40.63,10.03,9.92,3.07
B52,EMM_F34,Dothideomycetes,2,8,47.75,9.91,9.8,3.47
B52,EMM_F34,Dothideomycetes,2,8,54.73,8.24,10.4,1.83
B52,EMM_F34,Dothideomycetes,3,8,0,10.39,9.82,3.27
B52,EMM_F34,Dothideomycetes,3,8,11.38,9.56,10,3.05
B52,EMM_F34,Dothideomycetes,3,8,17.4,9.56,9.39,3.4
B52,EMM_F34,Dothideomycetes,3,8,24.86,8.99,9.78,3.01
B52,EMM_F34,Dothideomycetes,3,8,31.78,8.61,9.1,2.63
B52,EMM_F34,Dothideomycetes,3,8,40.63,9.6,9.2,3.62
B52,EMM_F34,Dothideomycetes,3,8,47.75,8.98,9.68,3
B52,EMM_F34,Dothideomycetes,3,8,54.73,9.96,9.87,3.98
B52,EMM_F66,Cystobasidiomycetes,1,8,0,10.4,9.41,3.53
B52,EMM_F66,Cystobasidiomycetes,1,8,11.38,9.34,10.1,2.52
B52,EMM_F66,Cystobasidiomycetes,1,8,17.4,9.77,10.23,1.95
B52,EMM_F66,Cystobasidiomycetes,1,8,24.86,9.7,9.35,2.15
B52,EMM_F66,Cystobasidiomycetes,1,8,31.78,9.66,10.5,1.89
B52,EMM_F66,Cystobasidiomycetes,1,8,40.63,9.56,10,1.54
B52,EMM_F66,Cystobasidiomycetes,1,8,47.75,9.77,10,1.85
B52,EMM_F66,Cystobasidiomycetes,1,8,54.73,10.8,10.44,2.53
B52,EMM_F66,Cystobasidiomycetes,2,8,0,na,8.9,na
B52,EMM_F66,Cystobasidiomycetes,2,8,11.38,na,9.5,na
B52,EMM_F66,Cystobasidiomycetes,2,8,17.4,na,9.5,na
B52,EMM_F66,Cystobasidiomycetes,2,8,24.86,na,9.54,na
B52,EMM_F66,Cystobasidiomycetes,2,8,31.78,na,9.9,na
B52,EMM_F66,Cystobasidiomycetes,2,8,40.63,na,9.92,na
B52,EMM_F66,Cystobasidiomycetes,2,8,47.75,na,9.8,na
B52,EMM_F66,Cystobasidiomycetes,2,8,54.73,na,10.4,na
B52,EMM_F66,Cystobasidiomycetes,3,8,0,10.14,9.82,3.89
B52,EMM_F66,Cystobasidiomycetes,3,8,11.38,9.13,10,2.6
B52,EMM_F66,Cystobasidiomycetes,3,8,17.4,9.8,9.39,4.1
B52,EMM_F66,Cystobasidiomycetes,3,8,24.86,8.75,9.78,0.34
B52,EMM_F66,Cystobasidiomycetes,3,8,31.78,9.22,9.1,2.01
B52,EMM_F66,Cystobasidiomycetes,3,8,40.63,9.42,9.2,2.2
B52,EMM_F66,Cystobasidiomycetes,3,8,47.75,9.9,9.68,3.23
B52,EMM_F66,Cystobasidiomycetes,3,8,54.73,11.2,9.87,4.91
B52,F7,Tremellomycetes,1,8,0,8.1,9.41,2.49
B52,F7,Tremellomycetes,1,8,11.38,9.1,10.1,2.28
B52,F7,Tremellomycetes,1,8,17.4,8.74,10.23,2.63
B52,F7,Tremellomycetes,1,8,24.86,9.52,9.35,2.68
B52,F7,Tremellomycetes,1,8,31.78,9.07,10.5,2.92
B52,F7,Tremellomycetes,1,8,40.63,9.25,10,3.1
B52,F7,Tremellomycetes,1,8,47.75,8.97,10,2.5
B52,F7,Tremellomycetes,1,8,54.73,8.84,10.44,2.33
B52,F7,Tremellomycetes,2,8,0,8.22,8.9,2.52
B52,F7,Tremellomycetes,2,8,11.38,8.81,9.5,3.11
B52,F7,Tremellomycetes,2,8,17.4,9.5,9.5,3.8
B52,F7,Tremellomycetes,2,8,24.86,9.12,9.54,3.24
B52,F7,Tremellomycetes,2,8,31.78,9.1,9.9,3.69
B52,F7,Tremellomycetes,2,8,40.63,8.93,9.92,2.68
B52,F7,Tremellomycetes,2,8,47.75,8.44,9.8,3.11
B52,F7,Tremellomycetes,2,8,54.73,9.02,10.4,2.78
B52,F7,Tremellomycetes,3,8,0,na,9.82,na
B52,F7,Tremellomycetes,3,8,11.38,10.36,10,4.62
B52,F7,Tremellomycetes,3,8,17.4,9.68,9.39,3.91
B52,F7,Tremellomycetes,3,8,24.86,9.37,9.78,3.28
B52,F7,Tremellomycetes,3,8,31.78,9.3,9.1,2.38
B52,F7,Tremellomycetes,3,8,40.63,9.23,9.2,2.23
B52,F7,Tremellomycetes,3,8,47.75,8.69,9.68,2.94
B52,F7,Tremellomycetes,3,8,54.73,8.87,9.87,2.47
B52,ZAN_F3,Tremellomycetes,1,8,0,8.58,9.41,2.38
B52,ZAN_F3,Tremellomycetes,1,8,11.38,8.95,10.1,2.25
B52,ZAN_F3,Tremellomycetes,1,8,17.4,6.9,10.23,2.6
B52,ZAN_F3,Tremellomycetes,1,8,24.86,9,9.35,1.5
B52,ZAN_F3,Tremellomycetes,1,8,31.78,7.77,10.5,2.32
B52,ZAN_F3,Tremellomycetes,1,8,40.63,7.17,10,2.01
B52,ZAN_F3,Tremellomycetes,1,8,47.75,7.55,10,1.9
B52,ZAN_F3,Tremellomycetes,1,8,54.73,6.19,10.44,1.65
B52,ZAN_F3,Tremellomycetes,2,8,0,9.1,8.9,3.22
B52,ZAN_F3,Tremellomycetes,2,8,11.38,9.02,9.5,3.17
B52,ZAN_F3,Tremellomycetes,2,8,17.4,9.24,9.5,3.09
B52,ZAN_F3,Tremellomycetes,2,8,24.86,8.67,9.54,2.72
B52,ZAN_F3,Tremellomycetes,2,8,31.78,8.64,9.9,2.95
B52,ZAN_F3,Tremellomycetes,2,8,40.63,8.81,9.92,2.02
B52,ZAN_F3,Tremellomycetes,2,8,47.75,9.7,9.8,3.19
B52,ZAN_F3,Tremellomycetes,2,8,54.73,8.65,10.4,1.95
B52,ZAN_F3,Tremellomycetes,3,8,0,8.82,9.82,1.88
B52,ZAN_F3,Tremellomycetes,3,8,11.38,9.61,10,2.46
B52,ZAN_F3,Tremellomycetes,3,8,17.4,8.94,9.39,2.64
B52,ZAN_F3,Tremellomycetes,3,8,24.86,9.42,9.78,3.52
B52,ZAN_F3,Tremellomycetes,3,8,31.78,9.2,9.1,3.3
B52,ZAN_F3,Tremellomycetes,3,8,40.63,9.66,9.2,3.04
B52,ZAN_F3,Tremellomycetes,3,8,47.75,9.47,9.68,2.79
B52,ZAN_F3,Tremellomycetes,3,8,54.73,9.3,9.87,2.62
B52,EMM_F48,Tremellomycetes,1,8,0,7.81,9.41,1.98
B52,EMM_F48,Tremellomycetes,1,8,11.38,7.81,10.1,1.74
B52,EMM_F48,Tremellomycetes,1,8,17.4,7.81,10.23,1.6
B52,EMM_F48,Tremellomycetes,1,8,24.86,8.12,9.35,1.91
B52,EMM_F48,Tremellomycetes,1,8,31.78,8.7,10.5,2.91
B52,EMM_F48,Tremellomycetes,1,8,40.63,6.67,10,1.53
B52,EMM_F48,Tremellomycetes,1,8,47.75,8.61,10,2.68
B52,EMM_F48,Tremellomycetes,1,8,54.73,7.58,10.44,1.81
B52,EMM_F48,Tremellomycetes,2,8,0,7.94,8.9,1.07
B52,EMM_F48,Tremellomycetes,2,8,11.38,8,9.5,0.28
B52,EMM_F48,Tremellomycetes,2,8,17.4,9.97,9.5,-0.03
B52,EMM_F48,Tremellomycetes,2,8,24.86,7.54,9.54,-0.46
B52,EMM_F48,Tremellomycetes,2,8,31.78,10.25,9.9,1.55
B52,EMM_F48,Tremellomycetes,2,8,40.63,8.84,9.92,1.61
B52,EMM_F48,Tremellomycetes,2,8,47.75,9.71,9.8,1.66
B52,EMM_F48,Tremellomycetes,2,8,54.73,8.78,10.4,1.72
B52,EMM_F48,Tremellomycetes,3,8,0,9.2,9.82,3.22
B52,EMM_F48,Tremellomycetes,3,8,11.38,9.45,10,2.92
B52,EMM_F48,Tremellomycetes,3,8,17.4,8.39,9.39,2.88
B52,EMM_F48,Tremellomycetes,3,8,24.86,8.23,9.78,2.6
B52,EMM_F48,Tremellomycetes,3,8,31.78,8.13,9.1,0.98
B52,EMM_F48,Tremellomycetes,3,8,40.63,8.32,9.2,1.73
B52,EMM_F48,Tremellomycetes,3,8,47.75,7.9,9.68,1.97
B52,EMM_F48,Tremellomycetes,3,8,54.73,7.9,9.87,2.43
B52,EMM_F63,Tremellomycetes,1,8,0,10.05,9.41,2.09
B52,EMM_F63,Tremellomycetes,1,8,11.38,9.5,10.1,2.2
B52,EMM_F63,Tremellomycetes,1,8,17.4,9.77,10.23,1.47
B52,EMM_F63,Tremellomycetes,1,8,24.86,9.61,9.35,1.95
B52,EMM_F63,Tremellomycetes,1,8,31.78,9.73,10.5,2.55
B52,EMM_F63,Tremellomycetes,1,8,40.63,8.9,10,1.24
B52,EMM_F63,Tremellomycetes,1,8,47.75,9.3,10,2.33
B52,EMM_F63,Tremellomycetes,1,8,54.73,8.67,10.44,1.86
B52,EMM_F63,Tremellomycetes,2,8,0,9.28,8.9,2.54
B52,EMM_F63,Tremellomycetes,2,8,11.38,9.56,9.5,2.65
B52,EMM_F63,Tremellomycetes,2,8,17.4,9.7,9.5,2.66
B52,EMM_F63,Tremellomycetes,2,8,24.86,9.7,9.54,3.1
B52,EMM_F63,Tremellomycetes,2,8,31.78,9.7,9.9,2.59
B52,EMM_F63,Tremellomycetes,2,8,40.63,8.7,9.92,2.81
B52,EMM_F63,Tremellomycetes,2,8,47.75,9.56,9.8,2.95
B52,EMM_F63,Tremellomycetes,2,8,54.73,8.31,10.4,2.87
B52,EMM_F63,Tremellomycetes,3,8,0,9.87,9.82,3.37
B52,EMM_F63,Tremellomycetes,3,8,11.38,8.56,10,3.4
B52,EMM_F63,Tremellomycetes,3,8,17.4,9.9,9.39,3.6
B52,EMM_F63,Tremellomycetes,3,8,24.86,9.2,9.78,2.89
B52,EMM_F63,Tremellomycetes,3,8,31.78,9.4,9.1,2.82
B52,EMM_F63,Tremellomycetes,3,8,40.63,8.43,9.2,2.36
B52,EMM_F63,Tremellomycetes,3,8,47.75,9.6,9.68,3.28
B52,EMM_F63,Tremellomycetes,3,8,54.73,10.72,9.87,3.37
B52,EMM_F64,Tremellomycetes,1,8,0,10.72,9.41,4.82
B52,EMM_F64,Tremellomycetes,1,8,11.38,10.16,10.1,3.94
B52,EMM_F64,Tremellomycetes,1,8,17.4,10.09,10.23,3.45
B52,EMM_F64,Tremellomycetes,1,8,24.86,9.17,9.35,3.07
B52,EMM_F64,Tremellomycetes,1,8,31.78,9.19,10.5,2.42
B52,EMM_F64,Tremellomycetes,1,8,40.63,9.29,10,2.98
B52,EMM_F64,Tremellomycetes,1,8,47.75,9.5,10,3.57
B52,EMM_F64,Tremellomycetes,1,8,54.73,7.98,10.44,2.48
B52,EMM_F64,Tremellomycetes,2,8,0,8.6,8.9,2.91
B52,EMM_F64,Tremellomycetes,2,8,11.38,9.27,9.5,3.58
B52,EMM_F64,Tremellomycetes,2,8,17.4,7.93,9.5,2.24
